# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
473, 1, 1, 1, 0, 3, 0, 3, "Jpn"
473, 1, 2, 2, 4, 5, 4, 5, "J"
473, 1, 3, 3, 6, 16, 6, 16, "Ophthalmol"
473, 1, 4, 4, 17, 18, 17, 18, "."
473, 2, 1, 5, 0, 4, 19, 23, "2003"
473, 2, 2, 6, 5, 8, 24, 27, "Jan"
473, 2, 3, 7, 9, 10, 28, 29, "-"
473, 2, 4, 8, 11, 14, 30, 33, "Feb"
473, 2, 5, 9, 15, 16, 34, 35, ";"
473, 2, 6, 10, 17, 19, 36, 38, "47"
473, 2, 7, 11, 20, 21, 39, 40, "("
473, 2, 8, 12, 22, 23, 41, 42, "1"
473, 2, 9, 13, 24, 25, 43, 44, ")"
473, 2, 10, 14, 26, 27, 45, 46, ":"
473, 2, 11, 15, 28, 30, 47, 49, "72"
473, 2, 12, 16, 31, 32, 50, 51, "-"
473, 2, 13, 17, 33, 34, 52, 53, "6"
473, 2, 14, 18, 35, 36, 54, 55, "."
473, 3, 1, 19, 0, 10, 56, 66, "Comparison"
473, 3, 2, 20, 11, 13, 67, 69, "of"
473, 3, 3, 21, 14, 17, 70, 73, "the"
473, 3, 4, 22, 18, 29, 74, 85, "intraocular"
473, 3, 5, 23, 30, 38, 86, 94, "pressure"
473, 3, 6, 24, 39, 47, 95, 103, "lowering"
473, 3, 7, 25, 48, 54, 104, 110, "effect"
473, 3, 8, 26, 55, 57, 111, 113, "of"
473, 3, 9, 27, 58, 69, 114, 125, "latanoprost"
473, 3, 10, 28, 70, 73, 126, 129, "and"
473, 3, 11, 29, 74, 83, 130, 139, "carteolol"
473, 3, 12, 30, 84, 85, 140, 141, "-"
473, 3, 13, 31, 86, 97, 142, 153, "pilocarpine"
473, 3, 14, 32, 98, 109, 154, 165, "combination"
473, 3, 15, 33, 110, 112, 166, 168, "in"
473, 3, 16, 34, 113, 118, 169, 174, "newly"
473, 3, 17, 35, 119, 128, 175, 184, "diagnosed"
473, 3, 18, 36, 129, 137, 185, 193, "glaucoma"
473, 3, 19, 37, 138, 139, 194, 195, "."
473, 4, 1, 38, 0, 7, 196, 203, "Ozdemir"
473, 4, 2, 39, 8, 9, 204, 205, "M"
473, 4, 3, 40, 10, 11, 206, 207, "("
473, 4, 4, 41, 12, 13, 208, 209, "1"
473, 4, 5, 42, 14, 15, 210, 211, ")"
473, 4, 6, 43, 16, 17, 212, 213, ","
473, 4, 7, 44, 18, 25, 214, 221, "Ozdemir"
473, 4, 8, 45, 26, 27, 222, 223, "G"
473, 4, 9, 46, 28, 29, 224, 225, "."
473, 4, 10, 47, 30, 36, 226, 232, "Author"
473, 4, 11, 48, 37, 48, 233, 244, "information"
473, 4, 12, 49, 49, 50, 245, 246, ":"
473, 4, 13, 50, 51, 52, 247, 248, "("
473, 4, 14, 51, 53, 54, 249, 250, "1"
473, 4, 15, 52, 55, 56, 251, 252, ")"
473, 4, 16, 53, 57, 67, 253, 263, "Department"
473, 4, 17, 54, 68, 70, 264, 266, "of"
473, 4, 18, 55, 71, 84, 267, 280, "Ophthalmology"
473, 4, 19, 56, 85, 86, 281, 282, ","
473, 4, 20, 57, 87, 94, 283, 290, "Medical"
473, 4, 21, 58, 95, 101, 291, 297, "School"
473, 4, 22, 59, 102, 104, 298, 300, "of"
473, 4, 23, 60, 105, 108, 301, 304, "KSU"
473, 4, 24, 61, 109, 110, 305, 306, ","
473, 4, 25, 62, 111, 124, 307, 320, "Kahramanmaras"
473, 4, 26, 63, 125, 126, 321, 322, ","
473, 4, 27, 64, 127, 133, 323, 329, "Turkey"
473, 4, 28, 65, 134, 135, 330, 331, "."
473, 5, 1, 66, 0, 7, 332, 339, "PURPOSE"
473, 5, 2, 67, 8, 9, 340, 341, ":"
473, 5, 3, 68, 10, 12, 342, 344, "To"
473, 5, 4, 69, 13, 21, 345, 353, "evaluate"
473, 5, 5, 70, 22, 25, 354, 357, "the"
473, 5, 6, 71, 26, 37, 358, 369, "comparative"
473, 5, 7, 72, 38, 46, 370, 378, "efficacy"
473, 5, 8, 73, 47, 49, 379, 381, "of"
473, 5, 9, 74, 50, 61, 382, 393, "latanoprost"
