# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
470, 1, 1, 1, 0, 4, 0, 4, "Acta"
470, 1, 2, 2, 5, 15, 5, 15, "Ophthalmol"
470, 1, 3, 3, 16, 21, 16, 21, "Scand"
470, 1, 4, 4, 22, 23, 22, 23, "."
470, 2, 1, 5, 0, 4, 24, 28, "2003"
470, 2, 2, 6, 5, 8, 29, 32, "Aug"
470, 2, 3, 7, 9, 10, 33, 34, ";"
470, 2, 4, 8, 11, 13, 35, 37, "81"
470, 2, 5, 9, 14, 15, 38, 39, "("
470, 2, 6, 10, 16, 17, 40, 41, "4"
470, 2, 7, 11, 18, 19, 42, 43, ")"
470, 2, 8, 12, 20, 21, 44, 45, ":"
470, 2, 9, 13, 22, 25, 46, 49, "349"
470, 2, 10, 14, 26, 27, 50, 51, "-"
470, 2, 11, 15, 28, 30, 52, 54, "54"
470, 2, 12, 16, 31, 32, 55, 56, "."
470, 3, 1, 17, 0, 7, 57, 64, "Timolol"
470, 3, 2, 18, 8, 9, 65, 66, "0"
470, 3, 3, 19, 10, 11, 67, 68, "."
470, 3, 4, 20, 12, 13, 69, 70, "5"
470, 3, 5, 21, 14, 15, 71, 72, "%"
470, 3, 6, 22, 16, 17, 73, 74, "/"
470, 3, 7, 23, 18, 29, 75, 86, "dorzolamide"
470, 3, 8, 24, 30, 31, 87, 88, "2"
470, 3, 9, 25, 32, 33, 89, 90, "%"
470, 3, 10, 26, 34, 39, 91, 96, "fixed"
470, 3, 11, 27, 40, 51, 97, 108, "combination"
470, 3, 12, 28, 52, 58, 109, 115, "versus"
470, 3, 13, 29, 59, 66, 116, 123, "timolol"
470, 3, 14, 30, 67, 68, 124, 125, "0"
470, 3, 15, 31, 69, 70, 126, 127, "."
470, 3, 16, 32, 71, 72, 128, 129, "5"
470, 3, 17, 33, 73, 74, 130, 131, "%"
470, 3, 18, 34, 75, 76, 132, 133, "/"
470, 3, 19, 35, 77, 88, 134, 145, "pilocarpine"
470, 3, 20, 36, 89, 90, 146, 147, "2"
470, 3, 21, 37, 91, 92, 148, 149, "%"
470, 3, 22, 38, 93, 98, 150, 155, "fixed"
470, 3, 23, 39, 99, 110, 156, 167, "combination"
470, 3, 24, 40, 111, 113, 168, 170, "in"
470, 3, 25, 41, 114, 121, 171, 178, "primary"
470, 3, 26, 42, 122, 126, 179, 183, "open"
470, 3, 27, 43, 127, 128, 184, 185, "-"
470, 3, 28, 44, 129, 134, 186, 191, "angle"
470, 3, 29, 45, 135, 143, 192, 200, "glaucoma"
470, 3, 30, 46, 144, 146, 201, 203, "or"
470, 3, 31, 47, 147, 153, 204, 210, "ocular"
470, 3, 32, 48, 154, 166, 211, 223, "hypertensive"
470, 3, 33, 49, 167, 175, 224, 232, "patients"
470, 3, 34, 50, 176, 177, 233, 234, "."
470, 4, 1, 51, 0, 2, 235, 237, "Ka"
470, 4, 2, 52, 3, 4, 238, 239, "ł"
470, 4, 3, 53, 5, 9, 240, 244, "uzny"
470, 4, 4, 54, 10, 12, 245, 247, "JJ"
470, 4, 5, 55, 13, 14, 248, 249, "("
470, 4, 6, 56, 15, 16, 250, 251, "1"
470, 4, 7, 57, 17, 18, 252, 253, ")"
470, 4, 8, 58, 19, 20, 254, 255, ","
470, 4, 9, 59, 21, 28, 256, 263, "Szaflik"
470, 4, 10, 60, 29, 30, 264, 265, "J"
470, 4, 11, 61, 31, 32, 266, 267, ","
470, 4, 12, 62, 33, 43, 268, 278, "Czechowicz"
470, 4, 13, 63, 44, 45, 279, 280, "-"
470, 4, 14, 64, 46, 53, 281, 288, "Janicka"
470, 4, 15, 65, 54, 55, 289, 290, "K"
470, 4, 16, 66, 56, 57, 291, 292, ","
470, 4, 17, 67, 58, 60, 293, 295, "Ka"
470, 4, 18, 68, 61, 62, 296, 297, "ł"
470, 4, 19, 69, 63, 67, 298, 302, "uzny"
470, 4, 20, 70, 68, 69, 303, 304, "J"
470, 4, 21, 71, 70, 71, 305, 306, ","
470, 4, 22, 72, 72, 84, 307, 319, "Orzalkiewicz"
470, 4, 23, 73, 85, 86, 320, 321, "A"
470, 4, 24, 74, 87, 88, 322, 323, ","
470, 4, 25, 75, 89, 96, 324, 331, "Zaleska"
470, 4, 26, 76, 97, 98, 332, 333, "A"
470, 4, 27, 77, 99, 100, 334, 335, ","
470, 4, 28, 78, 101, 110, 336, 345, "Krajewska"
470, 4, 29, 79, 111, 112, 346, 347, "M"
470, 4, 30, 80, 113, 114, 348, 349, ","
470, 4, 31, 81, 115, 122, 350, 357, "Stewart"
470, 4, 32, 82, 123, 125, 358, 360, "JA"
470, 4, 33, 83, 126, 127, 361, 362, ","
470, 4, 34, 84, 128, 133, 363, 368, "Leech"
470, 4, 35, 85, 134, 136, 369, 371, "JN"
470, 4, 36, 86, 137, 138, 372, 373, ","
470, 4, 37, 87, 139, 146, 374, 381, "Stewart"
470, 4, 38, 88, 147, 149, 382, 384, "WC"
470, 4, 39, 89, 150, 151, 385, 386, "."
470, 5, 1, 90, 0, 6, 387, 393, "Author"
470, 5, 2, 91, 7, 18, 394, 405, "information"
470, 5, 3, 92, 19, 20, 406, 407, ":"
470, 5, 4, 93, 21, 22, 408, 409, "("
470, 5, 5, 94, 23, 24, 410, 411, "1"
470, 5, 6, 95, 25, 26, 412, 413, ")"
470, 5, 7, 96, 27, 34, 414, 421, "Klinika"
470, 5, 8, 97, 35, 45, 422, 432, "Okulistyki"
470, 5, 9, 98, 46, 47, 433, 434, ","
470, 5, 10, 99, 48, 57, 435, 444, "Bydgoszcz"
470, 5, 11, 100, 58, 59, 445, 446, ","
470, 5, 12, 101, 60, 66, 447, 453, "Poland"
470, 5, 13, 102, 67, 68, 454, 455, "."
470, 6, 1, 103, 0, 7, 456, 463, "PURPOSE"
470, 6, 2, 104, 8, 9, 464, 465, ":"
470, 6, 3, 105, 10, 12, 466, 468, "To"
470, 6, 4, 106, 13, 22, 469, 478, "establish"
470, 6, 5, 107, 23, 26, 479, 482, "the"
470, 6, 6, 108, 27, 35, 483, 491, "efficacy"
470, 6, 7, 109, 36, 39, 492, 495, "and"
470, 6, 8, 110, 40, 46, 496, 502, "safety"
470, 6, 9, 111, 47, 49, 503, 505, "of"
470, 6, 10, 112, 50, 57, 506, 513, "timolol"
470, 6, 11, 113, 58, 65, 514, 521, "maleate"
470, 6, 12, 114, 66, 67, 522, 523, "/"
470, 6, 13, 115, 68, 79, 524, 535, "dorzolamide"
470, 6, 14, 116, 80, 85, 536, 541, "fixed"
470, 6, 15, 117, 86, 97, 542, 553, "combination"
470, 6, 16, 118, 98, 99, 554, 555, "("
470, 6, 17, 119, 100, 104, 556, 560, "TDFC"
470, 6, 18, 120, 105, 106, 561, 562, ")"
470, 6, 19, 121, 107, 113, 563, 569, "versus"
470, 6, 20, 122, 114, 121, 570, 577, "timolol"
470, 6, 21, 123, 122, 129, 578, 585, "maleate"
470, 6, 22, 124, 130, 131, 586, 587, "/"
470, 6, 23, 125, 132, 143, 588, 599, "pilocarpine"
470, 6, 24, 126, 144, 149, 600, 605, "fixed"
470, 6, 25, 127, 150, 161, 606, 617, "combination"
470, 6, 26, 128, 162, 163, 618, 619, "("
470, 6, 27, 129, 164, 168, 620, 624, "TPFC"
470, 6, 28, 130, 169, 170, 625, 626, ")"
470, 6, 29, 131, 171, 172, 627, 628, ","
470, 6, 30, 132, 173, 177, 629, 633, "each"
470, 6, 31, 133, 178, 183, 634, 639, "given"
470, 6, 32, 134, 184, 189, 640, 645, "twice"
470, 6, 33, 135, 190, 195, 646, 651, "daily"
470, 6, 34, 136, 196, 197, 652, 653, ","
470, 6, 35, 137, 198, 200, 654, 656, "in"
470, 6, 36, 138, 201, 208, 657, 664, "primary"
470, 6, 37, 139, 209, 213, 665, 669, "open"
470, 6, 38, 140, 214, 215, 670, 671, "-"
470, 6, 39, 141, 216, 221, 672, 677, "angle"
470, 6, 40, 142, 222, 230, 678, 686, "glaucoma"
470, 6, 41, 143, 231, 233, 687, 689, "or"
470, 6, 42, 144, 234, 240, 690, 696, "ocular"
470, 6, 43, 145, 241, 253, 697, 709, "hypertensive"
470, 6, 44, 146, 254, 262, 710, 718, "patients"
470, 6, 45, 147, 263, 264, 719, 720, "."
470, 7, 1, 148, 0, 7, 721, 728, "METHODS"
470, 7, 2, 149, 8, 9, 729, 730, ":"
470, 7, 3, 150, 10, 12, 731, 733, "In"
470, 7, 4, 151, 13, 17, 734, 738, "this"
470, 7, 5, 152, 18, 29, 739, 750, "prospective"
470, 7, 6, 153, 30, 31, 751, 752, ","
470, 7, 7, 154, 32, 44, 753, 765, "multicentred"
470, 7, 8, 155, 45, 46, 766, 767, ","
470, 7, 9, 156, 47, 53, 768, 774, "double"
470, 7, 10, 157, 54, 55, 775, 776, "-"
470, 7, 11, 158, 56, 62, 777, 783, "masked"
470, 7, 12, 159, 63, 68, 784, 789, "trial"
470, 7, 13, 160, 69, 70, 790, 791, ","
470, 7, 14, 161, 71, 73, 792, 794, "37"
470, 7, 15, 162, 74, 82, 795, 803, "patients"
470, 7, 16, 163, 83, 87, 804, 808, "were"
470, 7, 17, 164, 88, 95, 809, 816, "treated"
470, 7, 18, 165, 96, 101, 817, 822, "twice"
470, 7, 19, 166, 102, 107, 823, 828, "daily"
470, 7, 20, 167, 108, 112, 829, 833, "with"
470, 7, 21, 168, 113, 120, 834, 841, "timolol"
470, 7, 22, 169, 121, 124, 842, 845, "for"
470, 7, 23, 170, 125, 126, 846, 847, "4"
470, 7, 24, 171, 127, 132, 848, 853, "weeks"
470, 7, 25, 172, 133, 134, 854, 855, "."
470, 8, 1, 173, 0, 4, 856, 860, "They"
470, 8, 2, 174, 5, 9, 861, 865, "were"
470, 8, 3, 175, 10, 14, 866, 870, "then"
470, 8, 4, 176, 15, 25, 871, 881, "randomized"
470, 8, 5, 177, 26, 28, 882, 884, "to"
470, 8, 6, 178, 29, 32, 885, 888, "one"
470, 8, 7, 179, 33, 35, 889, 891, "of"
470, 8, 8, 180, 36, 39, 892, 895, "the"
470, 8, 9, 181, 40, 49, 896, 905, "treatment"
470, 8, 10, 182, 50, 61, 906, 917, "medications"
470, 8, 11, 183, 62, 65, 918, 921, "for"
470, 8, 12, 184, 66, 67, 922, 923, "6"
470, 8, 13, 185, 68, 73, 924, 929, "weeks"
470, 8, 14, 186, 74, 75, 930, 931, ","
470, 8, 15, 187, 76, 81, 932, 937, "after"
470, 8, 16, 188, 82, 87, 938, 943, "which"
470, 8, 17, 189, 88, 92, 944, 948, "they"
470, 8, 18, 190, 93, 97, 949, 953, "were"
470, 8, 19, 191, 98, 105, 954, 961, "treated"
470, 8, 20, 192, 106, 110, 962, 966, "with"
470, 8, 21, 193, 111, 118, 967, 974, "timolol"
470, 8, 22, 194, 119, 124, 975, 980, "again"
470, 8, 23, 195, 125, 128, 981, 984, "for"
470, 8, 24, 196, 129, 130, 985, 986, "2"
470, 8, 25, 197, 131, 136, 987, 992, "weeks"
470, 8, 26, 198, 137, 143, 993, 999, "before"
470, 8, 27, 199, 144, 149, 1000, 1005, "being"
470, 8, 28, 200, 150, 156, 1006, 1012, "placed"
470, 8, 29, 201, 157, 159, 1013, 1015, "on"
470, 8, 30, 202, 160, 163, 1016, 1019, "the"
470, 8, 31, 203, 164, 172, 1020, 1028, "opposite"
470, 8, 32, 204, 173, 182, 1029, 1038, "treatment"
470, 8, 33, 205, 183, 193, 1039, 1049, "medication"
470, 8, 34, 206, 194, 197, 1050, 1053, "for"
470, 8, 35, 207, 198, 199, 1054, 1055, "6"
470, 8, 36, 208, 200, 205, 1056, 1061, "weeks"
470, 8, 37, 209, 206, 207, 1062, 1063, "."
470, 9, 1, 210, 0, 7, 1064, 1071, "RESULTS"
470, 9, 2, 211, 8, 9, 1072, 1073, ":"
470, 9, 3, 212, 10, 11, 1074, 1075, "A"
470, 9, 4, 213, 12, 17, 1076, 1081, "total"
470, 9, 5, 214, 18, 20, 1082, 1084, "of"
470, 9, 6, 215, 21, 23, 1085, 1087, "36"
470, 9, 7, 216, 24, 32, 1088, 1096, "patients"
470, 9, 8, 217, 33, 42, 1097, 1106, "completed"
470, 9, 9, 218, 43, 46, 1107, 1110, "the"
470, 9, 10, 219, 47, 52, 1111, 1116, "trial"
470, 9, 11, 220, 53, 54, 1117, 1118, "."
470, 10, 1, 221, 0, 5, 1119, 1124, "Their"
470, 10, 2, 222, 6, 10, 1125, 1129, "mean"
470, 10, 3, 223, 11, 19, 1130, 1138, "baseline"
470, 10, 4, 224, 20, 31, 1139, 1150, "intraocular"
470, 10, 5, 225, 32, 40, 1151, 1159, "pressure"
470, 10, 6, 226, 41, 42, 1160, 1161, "("
470, 10, 7, 227, 43, 46, 1162, 1165, "IOP"
470, 10, 8, 228, 47, 48, 1166, 1167, ")"
470, 10, 9, 229, 49, 52, 1168, 1171, "was"
470, 10, 10, 230, 53, 55, 1172, 1174, "22"
470, 10, 11, 231, 56, 57, 1175, 1176, "."
470, 10, 12, 232, 58, 59, 1177, 1178, "3"
470, 10, 13, 233, 60, 61, 1179, 1180, "+"
470, 10, 14, 234, 62, 63, 1181, 1182, "/"
470, 10, 15, 235, 64, 65, 1183, 1184, "-"
470, 10, 16, 236, 66, 67, 1185, 1186, "3"
470, 10, 17, 237, 68, 69, 1187, 1188, "."
470, 10, 18, 238, 70, 71, 1189, 1190, "7"
470, 10, 19, 239, 72, 76, 1191, 1195, "mmHg"
470, 10, 20, 240, 77, 78, 1196, 1197, "."
470, 11, 1, 241, 0, 9, 1198, 1207, "Following"
470, 11, 2, 242, 10, 11, 1208, 1209, "6"
470, 11, 3, 243, 12, 17, 1210, 1215, "weeks"
470, 11, 4, 244, 18, 20, 1216, 1218, "of"
470, 11, 5, 245, 21, 30, 1219, 1228, "treatment"
470, 11, 6, 246, 31, 32, 1229, 1230, ","
470, 11, 7, 247, 33, 36, 1231, 1234, "the"
470, 11, 8, 248, 37, 41, 1235, 1239, "mean"
470, 11, 9, 249, 42, 48, 1240, 1246, "trough"
470, 11, 10, 250, 49, 50, 1247, 1248, "("
470, 11, 11, 251, 51, 53, 1249, 1251, "08"
470, 11, 12, 252, 54, 55, 1252, 1253, "."
470, 11, 13, 253, 56, 58, 1254, 1256, "00"
470, 11, 14, 254, 59, 64, 1257, 1262, "hours"
470, 11, 15, 255, 65, 66, 1263, 1264, ")"
470, 11, 16, 256, 67, 70, 1265, 1268, "IOP"
470, 11, 17, 257, 71, 74, 1269, 1272, "was"
470, 11, 18, 258, 75, 77, 1273, 1275, "18"
470, 11, 19, 259, 78, 79, 1276, 1277, "."
470, 11, 20, 260, 80, 81, 1278, 1279, "0"
470, 11, 21, 261, 82, 83, 1280, 1281, "+"
470, 11, 22, 262, 84, 85, 1282, 1283, "/"
470, 11, 23, 263, 86, 87, 1284, 1285, "-"
470, 11, 24, 264, 88, 89, 1286, 1287, "2"
470, 11, 25, 265, 90, 91, 1288, 1289, "."
470, 11, 26, 266, 92, 93, 1290, 1291, "2"
470, 11, 27, 267, 94, 98, 1292, 1296, "mmHg"
470, 11, 28, 268, 99, 102, 1297, 1300, "for"
470, 11, 29, 269, 103, 107, 1301, 1305, "TDFC"
470, 11, 30, 270, 108, 111, 1306, 1309, "and"
470, 11, 31, 271, 112, 114, 1310, 1312, "17"
470, 11, 32, 272, 115, 116, 1313, 1314, "."
470, 11, 33, 273, 117, 118, 1315, 1316, "4"
470, 11, 34, 274, 119, 120, 1317, 1318, "+"
470, 11, 35, 275, 121, 122, 1319, 1320, "/"
470, 11, 36, 276, 123, 124, 1321, 1322, "-"
470, 11, 37, 277, 125, 126, 1323, 1324, "2"
470, 11, 38, 278, 127, 128, 1325, 1326, "."
470, 11, 39, 279, 129, 130, 1327, 1328, "0"
470, 11, 40, 280, 131, 135, 1329, 1333, "mmHg"
470, 11, 41, 281, 136, 139, 1334, 1337, "for"
470, 11, 42, 282, 140, 144, 1338, 1342, "TPFC"
470, 11, 43, 283, 145, 146, 1343, 1344, "("
470, 11, 44, 284, 147, 148, 1345, 1346, "p"
470, 11, 45, 285, 149, 150, 1347, 1348, "="
470, 11, 46, 286, 151, 152, 1349, 1350, "0"
470, 11, 47, 287, 153, 154, 1351, 1352, "."
470, 11, 48, 288, 155, 157, 1353, 1355, "22"
470, 11, 49, 289, 158, 159, 1356, 1357, ")"
470, 11, 50, 290, 160, 161, 1358, 1359, "."
470, 12, 1, 291, 0, 3, 1360, 1363, "The"
470, 12, 2, 292, 4, 8, 1364, 1368, "mean"
470, 12, 3, 293, 9, 16, 1369, 1376, "diurnal"
470, 12, 4, 294, 17, 22, 1377, 1382, "curve"
470, 12, 5, 295, 23, 26, 1383, 1386, "IOP"
470, 12, 6, 296, 27, 30, 1387, 1390, "was"
470, 12, 7, 297, 31, 33, 1391, 1393, "18"
470, 12, 8, 298, 34, 35, 1394, 1395, "."
470, 12, 9, 299, 36, 37, 1396, 1397, "1"
470, 12, 10, 300, 38, 39, 1398, 1399, "+"
470, 12, 11, 301, 40, 41, 1400, 1401, "/"
470, 12, 12, 302, 42, 43, 1402, 1403, "-"
470, 12, 13, 303, 44, 45, 1404, 1405, "2"
470, 12, 14, 304, 46, 47, 1406, 1407, "."
470, 12, 15, 305, 48, 49, 1408, 1409, "2"
470, 12, 16, 306, 50, 54, 1410, 1414, "mmHg"
470, 12, 17, 307, 55, 58, 1415, 1418, "for"
470, 12, 18, 308, 59, 63, 1419, 1423, "TDFC"
470, 12, 19, 309, 64, 67, 1424, 1427, "and"
470, 12, 20, 310, 68, 70, 1428, 1430, "16"
470, 12, 21, 311, 71, 72, 1431, 1432, "."
470, 12, 22, 312, 73, 74, 1433, 1434, "7"
470, 12, 23, 313, 75, 76, 1435, 1436, "+"
470, 12, 24, 314, 77, 78, 1437, 1438, "/"
470, 12, 25, 315, 79, 80, 1439, 1440, "-"
470, 12, 26, 316, 81, 82, 1441, 1442, "1"
470, 12, 27, 317, 83, 84, 1443, 1444, "."
470, 12, 28, 318, 85, 86, 1445, 1446, "9"
470, 12, 29, 319, 87, 91, 1447, 1451, "mmHg"
470, 12, 30, 320, 92, 95, 1452, 1455, "for"
470, 12, 31, 321, 96, 100, 1456, 1460, "TPFC"
470, 12, 32, 322, 101, 102, 1461, 1462, "("
470, 12, 33, 323, 103, 104, 1463, 1464, "p"
470, 12, 34, 324, 105, 106, 1465, 1466, "="
470, 12, 35, 325, 107, 108, 1467, 1468, "0"
470, 12, 36, 326, 109, 110, 1469, 1470, "."
470, 12, 37, 327, 111, 115, 1471, 1475, "0007"
470, 12, 38, 328, 116, 117, 1476, 1477, ")"
470, 12, 39, 329, 118, 119, 1478, 1479, "."
470, 13, 1, 330, 0, 2, 1480, 1482, "At"
470, 13, 2, 331, 3, 6, 1483, 1486, "the"
470, 13, 3, 332, 7, 16, 1487, 1496, "remaining"
470, 13, 4, 333, 17, 21, 1497, 1501, "time"
470, 13, 5, 334, 22, 23, 1502, 1503, "-"
470, 13, 6, 335, 24, 30, 1504, 1510, "points"
470, 13, 7, 336, 31, 32, 1511, 1512, "("
470, 13, 8, 337, 33, 35, 1513, 1515, "10"
470, 13, 9, 338, 36, 37, 1516, 1517, "."
470, 13, 10, 339, 38, 40, 1518, 1520, "00"
470, 13, 11, 340, 41, 42, 1521, 1522, ","
470, 13, 12, 341, 43, 45, 1523, 1525, "18"
470, 13, 13, 342, 46, 47, 1526, 1527, "."
470, 13, 14, 343, 48, 50, 1528, 1530, "00"
470, 13, 15, 344, 51, 54, 1531, 1534, "and"
470, 13, 16, 345, 55, 57, 1535, 1537, "20"
470, 13, 17, 346, 58, 59, 1538, 1539, "."
470, 13, 18, 347, 60, 62, 1540, 1542, "00"
470, 13, 19, 348, 63, 68, 1543, 1548, "hours"
470, 13, 20, 349, 69, 70, 1549, 1550, ")"
470, 13, 21, 350, 71, 72, 1551, 1552, ","
470, 13, 22, 351, 73, 77, 1553, 1557, "TPFC"
470, 13, 23, 352, 78, 82, 1558, 1562, "IOPs"
470, 13, 24, 353, 83, 87, 1563, 1567, "were"
470, 13, 25, 354, 88, 101, 1568, 1581, "statistically"
470, 13, 26, 355, 102, 107, 1582, 1587, "lower"
470, 13, 27, 356, 108, 112, 1588, 1592, "than"
470, 13, 28, 357, 113, 117, 1593, 1597, "TDFC"
470, 13, 29, 358, 118, 122, 1598, 1602, "IOPs"
470, 13, 30, 359, 123, 124, 1603, 1604, "("
470, 13, 31, 360, 125, 126, 1605, 1606, "p"
470, 13, 32, 361, 127, 128, 1607, 1608, "<"
470, 13, 33, 362, 129, 130, 1609, 1610, "0"
470, 13, 34, 363, 131, 132, 1611, 1612, "."
470, 13, 35, 364, 133, 135, 1613, 1615, "03"
470, 13, 36, 365, 136, 137, 1616, 1617, ")"
470, 13, 37, 366, 138, 139, 1618, 1619, "."
470, 14, 1, 367, 0, 5, 1620, 1625, "There"
470, 14, 2, 368, 6, 10, 1626, 1630, "were"
470, 14, 3, 369, 11, 24, 1631, 1644, "statistically"
470, 14, 4, 370, 25, 29, 1645, 1649, "more"
470, 14, 5, 371, 30, 41, 1650, 1661, "unsolicited"
470, 14, 6, 372, 42, 49, 1662, 1669, "reports"
470, 14, 7, 373, 50, 52, 1670, 1672, "of"
470, 14, 8, 374, 53, 59, 1673, 1679, "vision"
470, 14, 9, 375, 60, 66, 1680, 1686, "change"
470, 14, 10, 376, 67, 70, 1687, 1690, "and"
470, 14, 11, 377, 71, 77, 1691, 1697, "ocular"
470, 14, 12, 378, 78, 82, 1698, 1702, "pain"
470, 14, 13, 379, 83, 93, 1703, 1713, "associated"
470, 14, 14, 380, 94, 98, 1714, 1718, "with"
470, 14, 15, 381, 99, 103, 1719, 1723, "TPFC"
470, 14, 16, 382, 104, 105, 1724, 1725, "("
470, 14, 17, 383, 106, 107, 1726, 1727, "p"
470, 14, 18, 384, 108, 109, 1728, 1729, "="
470, 14, 19, 385, 110, 111, 1730, 1731, "0"
470, 14, 20, 386, 112, 113, 1732, 1733, "."
470, 14, 21, 387, 114, 116, 1734, 1736, "04"
470, 14, 22, 388, 117, 118, 1737, 1738, ")"
470, 14, 23, 389, 119, 120, 1739, 1740, "."
470, 15, 1, 390, 0, 3, 1741, 1744, "Six"
470, 15, 2, 391, 4, 12, 1745, 1753, "patients"
470, 15, 3, 392, 13, 17, 1754, 1758, "were"
470, 15, 4, 393, 18, 30, 1759, 1771, "discontinued"
470, 15, 5, 394, 31, 36, 1772, 1777, "early"
470, 15, 6, 395, 37, 41, 1778, 1782, "from"
