# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
393, 1, 1, 1, 0, 8, 0, 8, "Diabetes"
393, 1, 2, 2, 9, 13, 9, 13, "Obes"
393, 1, 3, 3, 14, 19, 14, 19, "Metab"
393, 1, 4, 4, 20, 21, 20, 21, "."
393, 2, 1, 5, 0, 4, 22, 26, "2018"
393, 2, 2, 6, 5, 8, 27, 30, "Feb"
393, 2, 3, 7, 9, 10, 31, 32, ";"
393, 2, 4, 8, 11, 13, 33, 35, "20"
393, 2, 5, 9, 14, 15, 36, 37, "("
393, 2, 6, 10, 16, 17, 38, 39, "2"
393, 2, 7, 11, 18, 19, 40, 41, ")"
393, 2, 8, 12, 20, 21, 42, 43, ":"
393, 2, 9, 13, 22, 25, 44, 47, "335"
393, 2, 10, 14, 26, 27, 48, 49, "-"
393, 2, 11, 15, 28, 31, 50, 53, "343"
393, 2, 12, 16, 32, 33, 54, 55, "."
393, 2, 13, 17, 34, 37, 56, 59, "doi"
393, 2, 14, 18, 38, 39, 60, 61, ":"
393, 2, 15, 19, 40, 42, 62, 64, "10"
393, 2, 16, 20, 43, 44, 65, 66, "."
393, 2, 17, 21, 45, 49, 67, 71, "1111"
393, 2, 18, 22, 50, 51, 72, 73, "/"
393, 2, 19, 23, 52, 55, 74, 77, "dom"
393, 2, 20, 24, 56, 57, 78, 79, "."
393, 2, 21, 25, 58, 63, 80, 85, "13072"
393, 2, 22, 26, 64, 65, 86, 87, "."
393, 3, 1, 27, 0, 4, 88, 92, "Epub"
393, 3, 2, 28, 5, 9, 93, 97, "2017"
393, 3, 3, 29, 10, 13, 98, 101, "Oct"
393, 3, 4, 30, 14, 15, 102, 103, "5"
393, 3, 5, 31, 16, 17, 104, 105, "."
393, 4, 1, 32, 0, 8, 106, 114, "Efficacy"
393, 4, 2, 33, 9, 12, 115, 118, "and"
393, 4, 3, 34, 13, 19, 119, 125, "safety"
393, 4, 4, 35, 20, 22, 126, 128, "of"
393, 4, 5, 36, 23, 35, 129, 141, "lixisenatide"
393, 4, 6, 37, 36, 38, 142, 144, "in"
393, 4, 7, 38, 39, 40, 145, 146, "a"
393, 4, 8, 39, 41, 54, 147, 160, "predominantly"
393, 4, 9, 40, 55, 60, 161, 166, "Asian"
393, 4, 10, 41, 61, 71, 167, 177, "population"
393, 4, 11, 42, 72, 76, 178, 182, "with"
393, 4, 12, 43, 77, 81, 183, 187, "type"
393, 4, 13, 44, 82, 83, 188, 189, "2"
393, 4, 14, 45, 84, 92, 190, 198, "diabetes"
393, 4, 15, 46, 93, 107, 199, 213, "insufficiently"
393, 4, 16, 47, 108, 118, 214, 224, "controlled"
393, 4, 17, 48, 119, 123, 225, 229, "with"
393, 4, 18, 49, 124, 129, 230, 235, "basal"
393, 4, 19, 50, 130, 137, 236, 243, "insulin"
393, 4, 20, 51, 138, 139, 244, 245, ":"
393, 4, 21, 52, 140, 143, 246, 249, "The"
393, 4, 22, 53, 144, 151, 250, 257, "GetGoal"
393, 4, 23, 54, 152, 153, 258, 259, "-"
393, 4, 24, 55, 154, 155, 260, 261, "L"
393, 4, 25, 56, 156, 157, 262, 263, "-"
393, 4, 26, 57, 158, 159, 264, 265, "C"
393, 4, 27, 58, 160, 170, 266, 276, "randomized"
393, 4, 28, 59, 171, 176, 277, 282, "trial"
393, 4, 29, 60, 177, 178, 283, 284, "."
393, 5, 1, 61, 0, 4, 285, 289, "Yang"
393, 5, 2, 62, 5, 6, 290, 291, "W"
393, 5, 3, 63, 7, 8, 292, 293, "("
393, 5, 4, 64, 9, 10, 294, 295, "1"
393, 5, 5, 65, 11, 12, 296, 297, ")"
393, 5, 6, 66, 13, 14, 298, 299, ","
393, 5, 7, 67, 15, 18, 300, 303, "Min"
393, 5, 8, 68, 19, 20, 304, 305, "K"
393, 5, 9, 69, 21, 22, 306, 307, "("
393, 5, 10, 70, 23, 24, 308, 309, "2"
393, 5, 11, 71, 25, 26, 310, 311, ")"
393, 5, 12, 72, 27, 28, 312, 313, ","
393, 5, 13, 73, 29, 33, 314, 318, "Zhou"
393, 5, 14, 74, 34, 35, 319, 320, "Z"
393, 5, 15, 75, 36, 37, 321, 322, "("
393, 5, 16, 76, 38, 39, 323, 324, "3"
393, 5, 17, 77, 40, 41, 325, 326, ")"
393, 5, 18, 78, 42, 43, 327, 328, ","
393, 5, 19, 79, 44, 46, 329, 331, "Li"
393, 5, 20, 80, 47, 48, 332, 333, "L"
393, 5, 21, 81, 49, 50, 334, 335, "("
393, 5, 22, 82, 51, 52, 336, 337, "4"
393, 5, 23, 83, 53, 54, 338, 339, ")"
393, 5, 24, 84, 55, 56, 340, 341, ","
393, 5, 25, 85, 57, 59, 342, 344, "Xu"
393, 5, 26, 86, 60, 61, 345, 346, "X"
393, 5, 27, 87, 62, 63, 347, 348, "("
393, 5, 28, 88, 64, 65, 349, 350, "5"
393, 5, 29, 89, 66, 67, 351, 352, ")"
393, 5, 30, 90, 68, 69, 353, 354, ","
393, 5, 31, 91, 70, 73, 355, 358, "Zhu"
393, 5, 32, 92, 74, 75, 359, 360, "D"
393, 5, 33, 93, 76, 77, 361, 362, "("
393, 5, 34, 94, 78, 79, 363, 364, "6"
393, 5, 35, 95, 80, 81, 365, 366, ")"
393, 5, 36, 96, 82, 83, 367, 368, ","
393, 5, 37, 97, 84, 96, 369, 381, "Venkateshwar"
393, 5, 38, 98, 97, 100, 382, 385, "Rao"
393, 5, 39, 99, 101, 102, 386, 387, "A"
393, 5, 40, 100, 103, 104, 388, 389, "("
393, 5, 41, 101, 105, 106, 390, 391, "7"
393, 5, 42, 102, 107, 108, 392, 393, ")"
393, 5, 43, 103, 109, 110, 394, 395, ","
393, 5, 44, 104, 111, 117, 396, 402, "Murthy"
393, 5, 45, 105, 118, 120, 403, 405, "LS"
393, 5, 46, 106, 121, 122, 406, 407, "("
