# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
391, 1, 1, 1, 0, 4, 0, 4, "Clin"
391, 1, 2, 2, 5, 9, 5, 9, "Ther"
391, 1, 3, 3, 10, 11, 10, 11, "."
391, 2, 1, 4, 0, 4, 12, 16, "2017"
391, 2, 2, 5, 5, 8, 17, 20, "Oct"
391, 2, 3, 6, 9, 10, 21, 22, ";"
391, 2, 4, 7, 11, 13, 23, 25, "39"
391, 2, 5, 8, 14, 15, 26, 27, "("
391, 2, 6, 9, 16, 18, 28, 30, "10"
391, 2, 7, 10, 19, 20, 31, 32, ")"
391, 2, 8, 11, 21, 22, 33, 34, ":"
391, 2, 9, 12, 23, 27, 35, 39, "2024"
391, 2, 10, 13, 28, 29, 40, 41, "-"
391, 2, 11, 14, 30, 34, 42, 46, "2037"
391, 2, 12, 15, 35, 36, 47, 48, "."
391, 2, 13, 16, 37, 40, 49, 52, "doi"
391, 2, 14, 17, 41, 42, 53, 54, ":"
391, 2, 15, 18, 43, 45, 55, 57, "10"
391, 2, 16, 19, 46, 47, 58, 59, "."
391, 2, 17, 20, 48, 52, 60, 64, "1016"
391, 2, 18, 21, 53, 54, 65, 66, "/"
391, 2, 19, 22, 55, 56, 67, 68, "j"
391, 2, 20, 23, 57, 58, 69, 70, "."
391, 2, 21, 24, 59, 68, 71, 80, "clinthera"
391, 2, 22, 25, 69, 70, 81, 82, "."
391, 2, 23, 26, 71, 75, 83, 87, "2017"
391, 2, 24, 27, 76, 77, 88, 89, "."
391, 2, 25, 28, 78, 80, 90, 92, "08"
391, 2, 26, 29, 81, 82, 93, 94, "."
391, 2, 27, 30, 83, 86, 95, 98, "009"
391, 2, 28, 31, 87, 88, 99, 100, "."
391, 3, 1, 32, 0, 4, 101, 105, "Epub"
391, 3, 2, 33, 5, 9, 106, 110, "2017"
391, 3, 3, 34, 10, 13, 111, 114, "Sep"
391, 3, 4, 35, 14, 16, 115, 117, "18"
391, 3, 5, 36, 17, 18, 118, 119, "."
391, 4, 1, 37, 0, 3, 120, 123, "Use"
391, 4, 2, 38, 4, 6, 124, 126, "of"
391, 4, 3, 39, 7, 17, 127, 137, "Prohibited"
391, 4, 4, 40, 18, 28, 138, 148, "Medication"
391, 4, 5, 41, 29, 30, 149, 150, ","
391, 4, 6, 42, 31, 32, 151, 152, "a"
391, 4, 7, 43, 33, 44, 153, 164, "Potentially"
391, 4, 8, 44, 45, 55, 165, 175, "Overlooked"
391, 4, 9, 45, 56, 66, 176, 186, "Confounder"
391, 4, 10, 46, 67, 69, 187, 189, "in"
391, 4, 11, 47, 70, 78, 190, 198, "Clinical"
391, 4, 12, 48, 79, 85, 199, 205, "Trials"
391, 4, 13, 49, 86, 87, 206, 207, ":"
391, 4, 14, 50, 88, 100, 208, 220, "Omarigliptin"
391, 4, 15, 51, 101, 102, 221, 222, "("
391, 4, 16, 52, 103, 107, 223, 227, "Once"
391, 4, 17, 53, 108, 109, 228, 229, "-"
391, 4, 18, 54, 110, 116, 230, 236, "weekly"
391, 4, 19, 55, 117, 120, 237, 240, "DPP"
391, 4, 20, 56, 121, 122, 241, 242, "-"
391, 4, 21, 57, 123, 124, 243, 244, "4"
391, 4, 22, 58, 125, 134, 245, 254, "Inhibitor"
391, 4, 23, 59, 135, 136, 255, 256, ")"
391, 4, 24, 60, 137, 148, 257, 268, "Monotherapy"
391, 4, 25, 61, 149, 154, 269, 274, "Trial"
391, 4, 26, 62, 155, 157, 275, 277, "in"
391, 4, 27, 63, 158, 160, 278, 280, "18"
391, 4, 28, 64, 161, 162, 281, 282, "-"
391, 4, 29, 65, 163, 165, 283, 285, "to"
391, 4, 30, 66, 166, 168, 286, 288, "45"
391, 4, 31, 67, 169, 170, 289, 290, "-"
391, 4, 32, 68, 171, 175, 291, 295, "year"
391, 4, 33, 69, 176, 177, 296, 297, "-"
391, 4, 34, 70, 178, 182, 298, 302, "olds"
391, 4, 35, 71, 183, 184, 303, 304, "."
391, 5, 1, 72, 0, 5, 305, 310, "Gantz"
391, 5, 2, 73, 6, 7, 311, 312, "I"
391, 5, 3, 74, 8, 9, 313, 314, "("
391, 5, 4, 75, 10, 11, 315, 316, "1"
391, 5, 5, 76, 12, 13, 317, 318, ")"
391, 5, 6, 77, 14, 15, 319, 320, ","
391, 5, 7, 78, 16, 24, 321, 329, "Sokolova"
391, 5, 8, 79, 25, 26, 330, 331, "L"
391, 5, 9, 80, 27, 28, 332, 333, "("
391, 5, 10, 81, 29, 30, 334, 335, "2"
391, 5, 11, 82, 31, 32, 336, 337, ")"
391, 5, 12, 83, 33, 34, 338, 339, ","
391, 5, 13, 84, 35, 39, 340, 344, "Jain"
391, 5, 14, 85, 40, 41, 345, 346, "L"
391, 5, 15, 86, 42, 43, 347, 348, "("
391, 5, 16, 87, 44, 45, 349, 350, "3"
391, 5, 17, 88, 46, 47, 351, 352, ")"
391, 5, 18, 89, 48, 49, 353, 354, ","
391, 5, 19, 90, 50, 57, 355, 362, "Iredale"
391, 5, 20, 91, 58, 59, 363, 364, "C"
391, 5, 21, 92, 60, 61, 365, 366, "("
391, 5, 22, 93, 62, 63, 367, 368, "3"
391, 5, 23, 94, 64, 65, 369, 370, ")"
391, 5, 24, 95, 66, 67, 371, 372, ","
391, 5, 25, 96, 68, 69, 373, 374, "O"
391, 5, 26, 97, 70, 71, 375, 376, "'"
391, 5, 27, 98, 72, 77, 377, 382, "Neill"
391, 5, 28, 99, 78, 80, 383, 385, "EA"
391, 5, 29, 100, 81, 82, 386, 387, "("
391, 5, 30, 101, 83, 84, 388, 389, "3"
391, 5, 31, 102, 85, 86, 390, 391, ")"
391, 5, 32, 103, 87, 88, 392, 393, ","
391, 5, 33, 104, 89, 92, 394, 397, "Wei"
391, 5, 34, 105, 93, 94, 398, 399, "Z"
391, 5, 35, 106, 95, 96, 400, 401, "("
391, 5, 36, 107, 97, 98, 402, 403, "3"
391, 5, 37, 108, 99, 100, 404, 405, ")"
391, 5, 38, 109, 101, 102, 406, 407, ","
391, 5, 39, 110, 103, 106, 408, 411, "Lam"
391, 5, 40, 111, 107, 108, 412, 413, "R"
391, 5, 41, 112, 109, 110, 414, 415, "("
391, 5, 42, 113, 111, 112, 416, 417, "3"
391, 5, 43, 114, 113, 114, 418, 419, ")"
391, 5, 44, 115, 115, 116, 420, 421, ","
391, 5, 45, 116, 117, 128, 422, 433, "Suryawanshi"
391, 5, 46, 117, 129, 130, 434, 435, "S"
391, 5, 47, 118, 131, 132, 436, 437, "("
391, 5, 48, 119, 133, 134, 438, 439, "3"
391, 5, 49, 120, 135, 136, 440, 441, ")"
391, 5, 50, 121, 137, 138, 442, 443, ","
391, 5, 51, 122, 139, 146, 444, 451, "Kaufman"
