# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
830, 1, 1, 1, 0, 1, 0, 1, "J"
830, 1, 2, 2, 2, 10, 2, 10, "Glaucoma"
830, 1, 3, 3, 11, 12, 11, 12, "."
830, 2, 1, 4, 0, 4, 13, 17, "2008"
830, 2, 2, 5, 5, 8, 18, 21, "Dec"
830, 2, 3, 6, 9, 10, 22, 23, ";"
830, 2, 4, 7, 11, 13, 24, 26, "17"
830, 2, 5, 8, 14, 15, 27, 28, "("
830, 2, 6, 9, 16, 17, 29, 30, "8"
830, 2, 7, 10, 18, 19, 31, 32, ")"
830, 2, 8, 11, 20, 21, 33, 34, ":"
830, 2, 9, 12, 22, 25, 35, 38, "674"
830, 2, 10, 13, 26, 27, 39, 40, "-"
830, 2, 11, 14, 28, 29, 41, 42, "9"
830, 2, 12, 15, 30, 31, 43, 44, "."
830, 2, 13, 16, 32, 35, 45, 48, "doi"
830, 2, 14, 17, 36, 37, 49, 50, ":"
830, 2, 15, 18, 38, 40, 51, 53, "10"
830, 2, 16, 19, 41, 42, 54, 55, "."
830, 2, 17, 20, 43, 47, 56, 60, "1097"
830, 2, 18, 21, 48, 49, 61, 62, "/"
830, 2, 19, 22, 50, 53, 63, 66, "IJG"
830, 2, 20, 23, 54, 55, 67, 68, "."
830, 2, 21, 24, 56, 72, 69, 85, "0b013e318168f008"
830, 2, 22, 25, 73, 74, 86, 87, "."
830, 3, 1, 26, 0, 2, 88, 90, "An"
830, 3, 2, 27, 3, 8, 91, 96, "eight"
830, 3, 3, 28, 9, 10, 97, 98, "-"
830, 3, 4, 29, 11, 15, 99, 103, "week"
830, 3, 5, 30, 16, 17, 104, 105, ","
830, 3, 6, 31, 18, 30, 106, 118, "multicentric"
830, 3, 7, 32, 31, 32, 119, 120, ","
830, 3, 8, 33, 33, 43, 121, 131, "randomized"
830, 3, 9, 34, 44, 45, 132, 133, ","
830, 3, 10, 35, 46, 60, 134, 148, "interventional"
830, 3, 11, 36, 61, 62, 149, 150, ","
830, 3, 12, 37, 63, 67, 151, 155, "open"
830, 3, 13, 38, 68, 69, 156, 157, "-"
830, 3, 14, 39, 70, 75, 158, 163, "label"
830, 3, 15, 40, 76, 77, 164, 165, ","
830, 3, 16, 41, 78, 83, 166, 171, "phase"
830, 3, 17, 42, 84, 85, 172, 173, "4"
830, 3, 18, 43, 86, 87, 174, 175, ","
830, 3, 19, 44, 88, 96, 176, 184, "parallel"
830, 3, 20, 45, 97, 107, 185, 195, "comparison"
830, 3, 21, 46, 108, 110, 196, 198, "of"
830, 3, 22, 47, 111, 114, 199, 202, "the"
830, 3, 23, 48, 115, 123, 203, 211, "efficacy"
830, 3, 24, 49, 124, 127, 212, 215, "and"
830, 3, 25, 50, 128, 140, 216, 228, "tolerability"
830, 3, 26, 51, 141, 143, 229, 231, "of"
830, 3, 27, 52, 144, 147, 232, 235, "the"
830, 3, 28, 53, 148, 153, 236, 241, "fixed"
830, 3, 29, 54, 154, 165, 242, 253, "combination"
830, 3, 30, 55, 166, 168, 254, 256, "of"
830, 3, 31, 56, 169, 176, 257, 264, "timolol"
830, 3, 32, 57, 177, 184, 265, 272, "maleate"
830, 3, 33, 58, 185, 186, 273, 274, "0"
830, 3, 34, 59, 187, 188, 275, 276, "."
830, 3, 35, 60, 189, 190, 277, 278, "5"
830, 3, 36, 61, 191, 192, 279, 280, "%"
830, 3, 37, 62, 193, 194, 281, 282, "/"
830, 3, 38, 63, 195, 206, 283, 294, "brimonidine"
830, 3, 39, 64, 207, 215, 295, 303, "tartrate"
830, 3, 40, 65, 216, 217, 304, 305, "0"
830, 3, 41, 66, 218, 219, 306, 307, "."
830, 3, 42, 67, 220, 221, 308, 309, "2"
830, 3, 43, 68, 222, 223, 310, 311, "%"
830, 3, 44, 69, 224, 230, 312, 318, "versus"
830, 3, 45, 70, 231, 236, 319, 324, "fixed"
830, 3, 46, 71, 237, 248, 325, 336, "combination"
830, 3, 47, 72, 249, 251, 337, 339, "of"
830, 3, 48, 73, 252, 259, 340, 347, "timolol"
830, 3, 49, 74, 260, 267, 348, 355, "maleate"
830, 3, 50, 75, 268, 269, 356, 357, "0"
830, 3, 51, 76, 270, 271, 358, 359, "."
830, 3, 52, 77, 272, 273, 360, 361, "5"
830, 3, 53, 78, 274, 275, 362, 363, "%"
830, 3, 54, 79, 276, 277, 364, 365, "/"
830, 3, 55, 80, 278, 289, 366, 377, "dorzolamide"
830, 3, 56, 81, 290, 291, 378, 379, "2"
830, 3, 57, 82, 292, 293, 380, 381, "%"
830, 3, 58, 83, 294, 296, 382, 384, "in"
830, 3, 59, 84, 297, 305, 385, 393, "patients"
830, 3, 60, 85, 306, 310, 394, 398, "with"
830, 3, 61, 86, 311, 319, 399, 407, "elevated"
830, 3, 62, 87, 320, 331, 408, 419, "intraocular"
830, 3, 63, 88, 332, 340, 420, 428, "pressure"
830, 3, 64, 89, 341, 342, 429, 430, "."
830, 4, 1, 90, 0, 8, 431, 439, "Hatanaka"
830, 4, 2, 91, 9, 10, 440, 441, "M"
830, 4, 3, 92, 11, 12, 442, 443, "("
830, 4, 4, 93, 13, 14, 444, 445, "1"
830, 4, 5, 94, 15, 16, 446, 447, ")"
830, 4, 6, 95, 17, 18, 448, 449, ","
830, 4, 7, 96, 19, 26, 450, 457, "Grigera"
830, 4, 8, 97, 27, 29, 458, 460, "DE"
830, 4, 9, 98, 30, 31, 461, 462, ","
830, 4, 10, 99, 32, 39, 463, 470, "Barbosa"
830, 4, 11, 100, 40, 42, 471, 473, "WL"
830, 4, 12, 101, 43, 44, 474, 475, ","
830, 4, 13, 102, 45, 51, 476, 482, "Jordao"
830, 4, 14, 103, 52, 53, 483, 484, "M"
830, 4, 15, 104, 54, 55, 485, 486, ","
830, 4, 16, 105, 56, 63, 487, 494, "Susanna"
830, 4, 17, 106, 64, 65, 495, 496, "R"
830, 4, 18, 107, 66, 68, 497, 499, "Jr"
830, 4, 19, 108, 69, 70, 500, 501, "."
830, 5, 1, 109, 0, 6, 502, 508, "Author"
830, 5, 2, 110, 7, 18, 509, 520, "information"
830, 5, 3, 111, 19, 20, 521, 522, ":"
830, 5, 4, 112, 21, 22, 523, 524, "("
830, 5, 5, 113, 23, 24, 525, 526, "1"
830, 5, 6, 114, 25, 26, 527, 528, ")"
830, 5, 7, 115, 27, 37, 529, 539, "University"
830, 5, 8, 116, 38, 40, 540, 542, "of"
830, 5, 9, 117, 41, 42, 543, 544, "S"
830, 5, 10, 118, 43, 44, 545, 546, "ã"
830, 5, 11, 119, 45, 46, 547, 548, "o"
830, 5, 12, 120, 47, 52, 549, 554, "Paulo"
830, 5, 13, 121, 53, 59, 555, 561, "School"
830, 5, 14, 122, 60, 62, 562, 564, "of"
830, 5, 15, 123, 63, 71, 565, 573, "Medicine"
830, 5, 16, 124, 72, 73, 574, 575, ","
830, 5, 17, 125, 74, 77, 576, 579, "Sao"
830, 5, 18, 126, 78, 83, 580, 585, "Paulo"
830, 5, 19, 127, 84, 85, 586, 587, ","
830, 5, 20, 128, 86, 92, 588, 594, "Brazil"
830, 5, 21, 129, 93, 94, 595, 596, "."
830, 6, 1, 130, 0, 4, 597, 601, "info"
830, 6, 2, 131, 5, 6, 602, 603, "@"
830, 6, 3, 132, 7, 21, 604, 618, "centroavancado"
830, 6, 4, 133, 22, 23, 619, 620, "."
830, 6, 5, 134, 24, 27, 621, 624, "net"
830, 6, 6, 135, 28, 35, 625, 632, "PURPOSE"
830, 6, 7, 136, 36, 37, 633, 634, ":"
830, 6, 8, 137, 38, 40, 635, 637, "To"
830, 6, 9, 138, 41, 48, 638, 645, "compare"
830, 6, 10, 139, 49, 52, 646, 649, "the"
830, 6, 11, 140, 53, 61, 650, 658, "efficacy"
830, 6, 12, 141, 62, 65, 659, 662, "and"
830, 6, 13, 142, 66, 78, 663, 675, "tolerability"
830, 6, 14, 143, 79, 81, 676, 678, "of"
830, 6, 15, 144, 82, 85, 679, 682, "the"
830, 6, 16, 145, 86, 91, 683, 688, "fixed"
830, 6, 17, 146, 92, 103, 689, 700, "combination"
830, 6, 18, 147, 104, 106, 701, 703, "of"
830, 6, 19, 148, 107, 114, 704, 711, "timolol"
830, 6, 20, 149, 115, 122, 712, 719, "maleate"
830, 6, 21, 150, 123, 124, 720, 721, "0"
830, 6, 22, 151, 125, 126, 722, 723, "."
830, 6, 23, 152, 127, 128, 724, 725, "5"
830, 6, 24, 153, 129, 130, 726, 727, "%"
830, 6, 25, 154, 131, 132, 728, 729, "/"
830, 6, 26, 155, 133, 144, 730, 741, "brimonidine"
830, 6, 27, 156, 145, 153, 742, 750, "tartrate"
830, 6, 28, 157, 154, 155, 751, 752, "0"
830, 6, 29, 158, 156, 157, 753, 754, "."
830, 6, 30, 159, 158, 159, 755, 756, "2"
830, 6, 31, 160, 160, 161, 757, 758, "%"
830, 6, 32, 161, 162, 168, 759, 765, "versus"
830, 6, 33, 162, 169, 174, 766, 771, "fixed"
830, 6, 34, 163, 175, 186, 772, 783, "combination"
830, 6, 35, 164, 187, 189, 784, 786, "of"
830, 6, 36, 165, 190, 197, 787, 794, "timolol"
830, 6, 37, 166, 198, 205, 795, 802, "maleate"
830, 6, 38, 167, 206, 207, 803, 804, "0"
830, 6, 39, 168, 208, 209, 805, 806, "."
830, 6, 40, 169, 210, 211, 807, 808, "5"
830, 6, 41, 170, 212, 213, 809, 810, "%"
830, 6, 42, 171, 214, 215, 811, 812, "/"
830, 6, 43, 172, 216, 227, 813, 824, "dorzolamide"
830, 6, 44, 173, 228, 229, 825, 826, "2"
830, 6, 45, 174, 230, 231, 827, 828, "%"
830, 6, 46, 175, 232, 234, 829, 831, "in"
830, 6, 47, 176, 235, 243, 832, 840, "patients"
830, 6, 48, 177, 244, 248, 841, 845, "with"
830, 6, 49, 178, 249, 257, 846, 854, "elevated"
830, 6, 50, 179, 258, 269, 855, 866, "intraocular"
830, 6, 51, 180, 270, 278, 867, 875, "pressure"
830, 6, 52, 181, 279, 280, 876, 877, "("
830, 6, 53, 182, 281, 284, 878, 881, "IOP"
830, 6, 54, 183, 285, 286, 882, 883, ")"
830, 6, 55, 184, 287, 291, 884, 888, "over"
830, 6, 56, 185, 292, 293, 889, 890, "8"
830, 6, 57, 186, 294, 299, 891, 896, "weeks"
830, 6, 58, 187, 300, 301, 897, 898, "."
830, 7, 1, 188, 0, 8, 899, 907, "PATIENTS"
830, 7, 2, 189, 9, 12, 908, 911, "AND"
830, 7, 3, 190, 13, 20, 912, 919, "METHODS"
830, 7, 4, 191, 21, 22, 920, 921, ":"
830, 7, 5, 192, 23, 27, 922, 926, "This"
830, 7, 6, 193, 28, 29, 927, 928, "8"
830, 7, 7, 194, 30, 31, 929, 930, "-"
830, 7, 8, 195, 32, 36, 931, 935, "week"
830, 7, 9, 196, 37, 38, 936, 937, ","
830, 7, 10, 197, 39, 51, 938, 950, "multicentric"
830, 7, 11, 198, 52, 53, 951, 952, ","
830, 7, 12, 199, 54, 68, 953, 967, "interventional"
830, 7, 13, 200, 69, 70, 968, 969, ","
830, 7, 14, 201, 71, 81, 970, 980, "randomized"
830, 7, 15, 202, 82, 83, 981, 982, ","
830, 7, 16, 203, 84, 88, 983, 987, "open"
