# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
494, 1, 1, 1, 0, 1, 0, 1, "J"
494, 1, 2, 2, 2, 10, 2, 10, "Glaucoma"
494, 1, 3, 3, 11, 12, 11, 12, "."
494, 2, 1, 4, 0, 4, 13, 17, "2000"
494, 2, 2, 5, 5, 8, 18, 21, "Jun"
494, 2, 3, 6, 9, 10, 22, 23, ";"
494, 2, 4, 7, 11, 12, 24, 25, "9"
494, 2, 5, 8, 13, 14, 26, 27, "("
494, 2, 6, 9, 15, 16, 28, 29, "3"
494, 2, 7, 10, 17, 18, 30, 31, ")"
494, 2, 8, 11, 19, 20, 32, 33, ":"
494, 2, 9, 12, 21, 24, 34, 37, "224"
494, 2, 10, 13, 25, 26, 38, 39, "-"
494, 2, 11, 14, 27, 29, 40, 42, "34"
494, 2, 12, 15, 30, 31, 43, 44, "."
494, 3, 1, 16, 0, 8, 45, 53, "Clinical"
494, 3, 2, 17, 9, 16, 54, 61, "success"
494, 3, 3, 18, 17, 20, 62, 65, "and"
494, 3, 4, 19, 21, 28, 66, 73, "quality"
494, 3, 5, 20, 29, 31, 74, 76, "of"
494, 3, 6, 21, 32, 36, 77, 81, "life"
494, 3, 7, 22, 37, 41, 82, 86, "with"
494, 3, 8, 23, 42, 53, 87, 98, "brimonidine"
494, 3, 9, 24, 54, 55, 99, 100, "0"
494, 3, 10, 25, 56, 57, 101, 102, "."
494, 3, 11, 26, 58, 59, 103, 104, "2"
494, 3, 12, 27, 60, 61, 105, 106, "%"
494, 3, 13, 28, 62, 64, 107, 109, "or"
494, 3, 14, 29, 65, 72, 110, 117, "timolol"
494, 3, 15, 30, 73, 74, 118, 119, "0"
494, 3, 16, 31, 75, 76, 120, 121, "."
494, 3, 17, 32, 77, 78, 122, 123, "5"
494, 3, 18, 33, 79, 80, 124, 125, "%"
494, 3, 19, 34, 81, 85, 126, 130, "used"
494, 3, 20, 35, 86, 91, 131, 136, "twice"
494, 3, 21, 36, 92, 97, 137, 142, "daily"
494, 3, 22, 37, 98, 100, 143, 145, "in"
494, 3, 23, 38, 101, 109, 146, 154, "glaucoma"
494, 3, 24, 39, 110, 112, 155, 157, "or"
494, 3, 25, 40, 113, 119, 158, 164, "ocular"
494, 3, 26, 41, 120, 121, 165, 166, "t"
494, 3, 27, 42, 122, 134, 167, 179, "hypertension"
494, 3, 28, 43, 135, 136, 180, 181, ":"
494, 3, 29, 44, 137, 138, 182, 183, "a"
494, 3, 30, 45, 139, 149, 184, 194, "randomized"
494, 3, 31, 46, 150, 158, 195, 203, "clinical"
494, 3, 32, 47, 159, 164, 204, 209, "trial"
494, 3, 33, 48, 165, 166, 210, 211, "."
494, 4, 1, 49, 0, 11, 212, 223, "Brimonidine"
494, 4, 2, 50, 12, 20, 224, 232, "Outcomes"
494, 4, 3, 51, 21, 26, 233, 238, "Study"
494, 4, 4, 52, 27, 32, 239, 244, "Group"
494, 4, 5, 53, 33, 34, 245, 246, "I"
494, 4, 6, 54, 35, 36, 247, 248, "."
494, 4, 7, 55, 37, 43, 249, 255, "Javitt"
494, 4, 8, 56, 44, 46, 256, 258, "JC"
494, 4, 9, 57, 47, 48, 259, 260, "("
494, 4, 10, 58, 49, 50, 261, 262, "1"
494, 4, 11, 59, 51, 52, 263, 264, ")"
494, 4, 12, 60, 53, 54, 265, 266, ","
494, 4, 13, 61, 55, 64, 267, 276, "Schiffman"
494, 4, 14, 62, 65, 67, 277, 279, "RM"
494, 4, 15, 63, 68, 69, 280, 281, "."
494, 5, 1, 64, 0, 6, 282, 288, "Author"
494, 5, 2, 65, 7, 18, 289, 300, "information"
494, 5, 3, 66, 19, 20, 301, 302, ":"
494, 5, 4, 67, 21, 22, 303, 304, "("
494, 5, 5, 68, 23, 24, 305, 306, "1"
494, 5, 6, 69, 25, 26, 307, 308, ")"
494, 5, 7, 70, 27, 37, 309, 319, "Department"
494, 5, 8, 71, 38, 40, 320, 322, "of"
494, 5, 9, 72, 41, 54, 323, 336, "Ophthalmology"
494, 5, 10, 73, 55, 56, 337, 338, ","
494, 5, 11, 74, 57, 67, 339, 349, "Georgetown"
494, 5, 12, 75, 68, 78, 350, 360, "University"
494, 5, 13, 76, 79, 86, 361, 368, "Medical"
494, 5, 14, 77, 87, 93, 369, 375, "Center"
494, 5, 15, 78, 94, 95, 376, 377, ","
494, 5, 16, 79, 96, 106, 378, 388, "Washington"
494, 5, 17, 80, 107, 108, 389, 390, ","
494, 5, 18, 81, 109, 111, 391, 393, "DC"
494, 5, 19, 82, 112, 113, 394, 395, ","
494, 5, 20, 83, 114, 117, 396, 399, "USA"
494, 5, 21, 84, 118, 119, 400, 401, "."
494, 6, 1, 85, 0, 7, 402, 409, "PURPOSE"
494, 6, 2, 86, 8, 9, 410, 411, ":"
494, 6, 3, 87, 10, 12, 412, 414, "To"
494, 6, 4, 88, 13, 20, 415, 422, "compare"
494, 6, 5, 89, 21, 24, 423, 426, "the"
494, 6, 6, 90, 25, 33, 427, 435, "clinical"
494, 6, 7, 91, 34, 41, 436, 443, "success"
494, 6, 8, 92, 42, 47, 444, 449, "rates"
494, 6, 9, 93, 48, 51, 450, 453, "and"
494, 6, 10, 94, 52, 59, 454, 461, "quality"
494, 6, 11, 95, 60, 62, 462, 464, "of"
494, 6, 12, 96, 63, 67, 465, 469, "life"
494, 6, 13, 97, 68, 74, 470, 476, "impact"
494, 6, 14, 98, 75, 77, 477, 479, "of"
494, 6, 15, 99, 78, 89, 480, 491, "brimonidine"
494, 6, 16, 100, 90, 91, 492, 493, "0"
494, 6, 17, 101, 92, 93, 494, 495, "."
494, 6, 18, 102, 94, 95, 496, 497, "2"
494, 6, 19, 103, 96, 97, 498, 499, "%"
494, 6, 20, 104, 98, 102, 500, 504, "with"
494, 6, 21, 105, 103, 110, 505, 512, "timolol"
494, 6, 22, 106, 111, 112, 513, 514, "0"
494, 6, 23, 107, 113, 114, 515, 516, "."
494, 6, 24, 108, 115, 116, 517, 518, "5"
494, 6, 25, 109, 117, 118, 519, 520, "%"
494, 6, 26, 110, 119, 121, 521, 523, "in"
494, 6, 27, 111, 122, 127, 524, 529, "newly"
494, 6, 28, 112, 128, 137, 530, 539, "diagnosed"
494, 6, 29, 113, 138, 146, 540, 548, "patients"
494, 6, 30, 114, 147, 152, 549, 554, "naive"
494, 6, 31, 115, 153, 155, 555, 557, "to"
494, 6, 32, 116, 156, 164, 558, 566, "glaucoma"
494, 6, 33, 117, 165, 172, 567, 574, "therapy"
494, 6, 34, 118, 173, 174, 575, 576, "."
494, 7, 1, 119, 0, 7, 577, 584, "METHODS"
494, 7, 2, 120, 8, 9, 585, 586, ":"
494, 7, 3, 121, 10, 11, 587, 588, "A"
494, 7, 4, 122, 12, 23, 589, 600, "prospective"
494, 7, 5, 123, 24, 25, 601, 602, ","
494, 7, 6, 124, 26, 37, 603, 614, "multicenter"
494, 7, 7, 125, 38, 39, 615, 616, ","
494, 7, 8, 126, 40, 50, 617, 627, "randomized"
494, 7, 9, 127, 51, 52, 628, 629, ","
494, 7, 10, 128, 53, 59, 630, 636, "double"
