# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
347, 1, 1, 1, 0, 4, 0, 4, "Clin"
347, 1, 2, 2, 5, 9, 5, 9, "Ther"
347, 1, 3, 3, 10, 11, 10, 11, "."
347, 2, 1, 4, 0, 4, 12, 16, "2007"
347, 2, 2, 5, 5, 8, 17, 20, "Nov"
347, 2, 3, 6, 9, 10, 21, 22, ";"
347, 2, 4, 7, 11, 13, 23, 25, "29"
347, 2, 5, 8, 14, 15, 26, 27, "("
347, 2, 6, 9, 16, 18, 28, 30, "11"
347, 2, 7, 10, 19, 20, 31, 32, ")"
347, 2, 8, 11, 21, 22, 33, 34, ":"
347, 2, 9, 12, 23, 27, 35, 39, "2349"
347, 2, 10, 13, 28, 29, 40, 41, "-"
347, 2, 11, 14, 30, 32, 42, 44, "64"
347, 2, 12, 15, 33, 34, 45, 46, "."
347, 3, 1, 16, 0, 8, 47, 55, "Mealtime"
347, 3, 2, 17, 9, 11, 56, 58, "50"
347, 3, 3, 18, 12, 13, 59, 60, "/"
347, 3, 4, 19, 14, 16, 61, 63, "50"
347, 3, 5, 20, 17, 22, 64, 69, "basal"
347, 3, 6, 21, 23, 24, 70, 71, "+"
347, 3, 7, 22, 25, 33, 72, 80, "prandial"
347, 3, 8, 23, 34, 41, 81, 88, "insulin"
347, 3, 9, 24, 42, 50, 89, 97, "analogue"
347, 3, 10, 25, 51, 58, 98, 105, "mixture"
347, 3, 11, 26, 59, 63, 106, 110, "with"
347, 3, 12, 27, 64, 65, 111, 112, "a"
347, 3, 13, 28, 66, 71, 113, 118, "basal"
347, 3, 14, 29, 72, 79, 119, 126, "insulin"
347, 3, 15, 30, 80, 88, 127, 135, "analogue"
347, 3, 16, 31, 89, 90, 136, 137, ","
347, 3, 17, 32, 91, 95, 138, 142, "both"
347, 3, 18, 33, 96, 100, 143, 147, "plus"
347, 3, 19, 34, 101, 110, 148, 157, "metformin"
347, 3, 20, 35, 111, 112, 158, 159, ","
347, 3, 21, 36, 113, 115, 160, 162, "in"
347, 3, 22, 37, 116, 119, 163, 166, "the"
347, 3, 23, 38, 120, 131, 167, 178, "achievement"
347, 3, 24, 39, 132, 134, 179, 181, "of"
347, 3, 25, 40, 135, 141, 182, 188, "target"
347, 3, 26, 41, 142, 147, 189, 194, "HbA1c"
347, 3, 27, 42, 148, 151, 195, 198, "and"
347, 3, 28, 43, 152, 155, 199, 202, "pre"
347, 3, 29, 44, 156, 157, 203, 204, "-"
347, 3, 30, 45, 158, 161, 205, 208, "and"
347, 3, 31, 46, 162, 174, 209, 221, "postprandial"
347, 3, 32, 47, 175, 180, 222, 227, "blood"
347, 3, 33, 48, 181, 188, 228, 235, "glucose"
347, 3, 34, 49, 189, 195, 236, 242, "levels"
347, 3, 35, 50, 196, 198, 243, 245, "in"
