# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
832, 1, 1, 1, 0, 2, 0, 2, "Br"
832, 1, 2, 2, 3, 4, 3, 4, "J"
832, 1, 3, 3, 5, 15, 5, 15, "Ophthalmol"
832, 1, 4, 4, 16, 17, 16, 17, "."
832, 2, 1, 5, 0, 4, 18, 22, "2009"
832, 2, 2, 6, 5, 8, 23, 26, "Jun"
832, 2, 3, 7, 9, 10, 27, 28, ";"
832, 2, 4, 8, 11, 13, 29, 31, "93"
832, 2, 5, 9, 14, 15, 32, 33, "("
832, 2, 6, 10, 16, 17, 34, 35, "6"
832, 2, 7, 11, 18, 19, 36, 37, ")"
832, 2, 8, 12, 20, 21, 38, 39, ":"
832, 2, 9, 13, 22, 25, 40, 43, "782"
832, 2, 10, 14, 26, 27, 44, 45, "-"
832, 2, 11, 15, 28, 29, 46, 47, "6"
832, 2, 12, 16, 30, 31, 48, 49, "."
832, 2, 13, 17, 32, 35, 50, 53, "doi"
832, 2, 14, 18, 36, 37, 54, 55, ":"
832, 2, 15, 19, 38, 40, 56, 58, "10"
832, 2, 16, 20, 41, 42, 59, 60, "."
832, 2, 17, 21, 43, 47, 61, 65, "1136"
832, 2, 18, 22, 48, 49, 66, 67, "/"
832, 2, 19, 23, 50, 53, 68, 71, "bjo"
832, 2, 20, 24, 54, 55, 72, 73, "."
832, 2, 21, 25, 56, 60, 74, 78, "2008"
832, 2, 22, 26, 61, 62, 79, 80, "."
832, 2, 23, 27, 63, 69, 81, 87, "144535"
832, 2, 24, 28, 70, 71, 88, 89, "."
832, 3, 1, 29, 0, 4, 90, 94, "Epub"
832, 3, 2, 30, 5, 9, 95, 99, "2009"
832, 3, 3, 31, 10, 13, 100, 103, "Mar"
832, 3, 4, 32, 14, 16, 104, 106, "30"
832, 3, 5, 33, 17, 18, 107, 108, "."
832, 4, 1, 34, 0, 1, 109, 110, "A"
832, 4, 2, 35, 2, 12, 111, 121, "randomised"
832, 4, 3, 36, 13, 22, 122, 131, "crossover"
832, 4, 4, 37, 23, 28, 132, 137, "study"
832, 4, 5, 38, 29, 38, 138, 147, "comparing"
832, 4, 6, 39, 39, 50, 148, 159, "bimatoprost"
832, 4, 7, 40, 51, 54, 160, 163, "and"
832, 4, 8, 41, 55, 66, 164, 175, "latanoprost"
832, 4, 9, 42, 67, 69, 176, 178, "in"
832, 4, 10, 43, 70, 78, 179, 187, "subjects"
