# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
820, 1, 1, 1, 0, 12, 0, 12, "Diabetologia"
820, 1, 2, 2, 13, 14, 13, 14, "."
820, 2, 1, 3, 0, 4, 15, 19, "2008"
820, 2, 2, 4, 5, 8, 20, 23, "Mar"
820, 2, 3, 5, 9, 10, 24, 25, ";"
820, 2, 4, 6, 11, 13, 26, 28, "51"
820, 2, 5, 7, 14, 15, 29, 30, "("
820, 2, 6, 8, 16, 17, 31, 32, "3"
820, 2, 7, 9, 18, 19, 33, 34, ")"
820, 2, 8, 10, 20, 21, 35, 36, ":"
820, 2, 9, 11, 22, 25, 37, 40, "408"
820, 2, 10, 12, 26, 27, 41, 42, "-"
820, 2, 11, 13, 28, 30, 43, 45, "16"
820, 2, 12, 14, 31, 32, 46, 47, "."
820, 2, 13, 15, 33, 36, 48, 51, "doi"
820, 2, 14, 16, 37, 38, 52, 53, ":"
820, 2, 15, 17, 39, 41, 54, 56, "10"
820, 2, 16, 18, 42, 43, 57, 58, "."
820, 2, 17, 19, 44, 48, 59, 63, "1007"
820, 2, 18, 20, 49, 50, 64, 65, "/"
820, 2, 19, 21, 51, 57, 66, 72, "s00125"
820, 2, 20, 22, 58, 59, 73, 74, "-"
820, 2, 21, 23, 60, 63, 75, 78, "007"
820, 2, 22, 24, 64, 65, 79, 80, "-"
820, 2, 23, 25, 66, 70, 81, 85, "0911"
820, 2, 24, 26, 71, 72, 86, 87, "-"
820, 2, 25, 27, 73, 74, 88, 89, "x"
820, 2, 26, 28, 75, 76, 90, 91, "."
820, 3, 1, 29, 0, 4, 92, 96, "Epub"
820, 3, 2, 30, 5, 9, 97, 101, "2008"
820, 3, 3, 31, 10, 13, 102, 105, "Jan"
820, 3, 4, 32, 14, 16, 106, 108, "16"
820, 3, 5, 33, 17, 18, 109, 110, "."
820, 4, 1, 34, 0, 1, 111, 112, "A"
820, 4, 2, 35, 2, 12, 113, 123, "randomised"
820, 4, 3, 36, 13, 14, 124, 125, ","
820, 4, 4, 37, 15, 17, 126, 128, "52"
820, 4, 5, 38, 18, 19, 129, 130, "-"
820, 4, 6, 39, 20, 24, 131, 135, "week"
820, 4, 7, 40, 25, 26, 136, 137, ","
820, 4, 8, 41, 27, 32, 138, 143, "treat"
820, 4, 9, 42, 33, 34, 144, 145, "-"
820, 4, 10, 43, 35, 37, 146, 148, "to"
820, 4, 11, 44, 38, 39, 149, 150, "-"
820, 4, 12, 45, 40, 46, 151, 157, "target"
820, 4, 13, 46, 47, 52, 158, 163, "trial"
820, 4, 14, 47, 53, 62, 164, 173, "comparing"
820, 4, 15, 48, 63, 70, 174, 181, "insulin"
820, 4, 16, 49, 71, 78, 182, 189, "detemir"
820, 4, 17, 50, 79, 83, 190, 194, "with"
820, 4, 18, 51, 84, 91, 195, 202, "insulin"
820, 4, 19, 52, 92, 100, 203, 211, "glargine"
820, 4, 20, 53, 101, 105, 212, 216, "when"
820, 4, 21, 54, 106, 118, 217, 229, "administered"
820, 4, 22, 55, 119, 121, 230, 232, "as"
820, 4, 23, 56, 122, 125, 233, 236, "add"
820, 4, 24, 57, 126, 127, 237, 238, "-"
820, 4, 25, 58, 128, 130, 239, 241, "on"
820, 4, 26, 59, 131, 133, 242, 244, "to"
820, 4, 27, 60, 134, 141, 245, 252, "glucose"
820, 4, 28, 61, 142, 143, 253, 254, "-"
820, 4, 29, 62, 144, 152, 255, 263, "lowering"
820, 4, 30, 63, 153, 158, 264, 269, "drugs"
820, 4, 31, 64, 159, 161, 270, 272, "in"
820, 4, 32, 65, 162, 169, 273, 280, "insulin"
820, 4, 33, 66, 170, 171, 281, 282, "-"
820, 4, 34, 67, 172, 177, 283, 288, "naive"
820, 4, 35, 68, 178, 184, 289, 295, "people"
820, 4, 36, 69, 185, 189, 296, 300, "with"
820, 4, 37, 70, 190, 194, 301, 305, "type"
820, 4, 38, 71, 195, 196, 306, 307, "2"
820, 4, 39, 72, 197, 205, 308, 316, "diabetes"
820, 4, 40, 73, 206, 207, 317, 318, "."
820, 5, 1, 74, 0, 10, 319, 329, "Rosenstock"
820, 5, 2, 75, 11, 12, 330, 331, "J"
820, 5, 3, 76, 13, 14, 332, 333, "("
820, 5, 4, 77, 15, 16, 334, 335, "1"
820, 5, 5, 78, 17, 18, 336, 337, ")"
820, 5, 6, 79, 19, 20, 338, 339, ","
820, 5, 7, 80, 21, 27, 340, 346, "Davies"
820, 5, 8, 81, 28, 29, 347, 348, "M"
820, 5, 9, 82, 30, 31, 349, 350, ","
820, 5, 10, 83, 32, 36, 351, 355, "Home"
820, 5, 11, 84, 37, 39, 356, 358, "PD"
820, 5, 12, 85, 40, 41, 359, 360, ","
820, 5, 13, 86, 42, 48, 361, 367, "Larsen"
820, 5, 14, 87, 49, 50, 368, 369, "J"
820, 5, 15, 88, 51, 52, 370, 371, ","
820, 5, 16, 89, 53, 59, 372, 378, "Koenen"
820, 5, 17, 90, 60, 61, 379, 380, "C"
820, 5, 18, 91, 62, 63, 381, 382, ","
820, 5, 19, 92, 64, 76, 383, 395, "Schernthaner"
