# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
817, 1, 1, 1, 0, 4, 0, 4, "Horm"
817, 1, 2, 2, 5, 10, 5, 10, "Metab"
817, 1, 3, 3, 11, 14, 11, 14, "Res"
817, 1, 4, 4, 15, 16, 15, 16, "."
817, 2, 1, 5, 0, 4, 17, 21, "2007"
817, 2, 2, 6, 5, 8, 22, 25, "Nov"
817, 2, 3, 7, 9, 10, 26, 27, ";"
817, 2, 4, 8, 11, 13, 28, 30, "39"
817, 2, 5, 9, 14, 15, 31, 32, "("
817, 2, 6, 10, 16, 18, 33, 35, "11"
817, 2, 7, 11, 19, 20, 36, 37, ")"
817, 2, 8, 12, 21, 22, 38, 39, ":"
817, 2, 9, 13, 23, 26, 40, 43, "826"
817, 2, 10, 14, 27, 28, 44, 45, "-"
817, 2, 11, 15, 29, 30, 46, 47, "9"
817, 2, 12, 16, 31, 32, 48, 49, "."
817, 3, 1, 17, 0, 8, 50, 58, "Improved"
817, 3, 2, 18, 9, 13, 59, 63, "meal"
817, 3, 3, 19, 14, 15, 64, 65, "-"
817, 3, 4, 20, 16, 23, 66, 73, "related"
817, 3, 5, 21, 24, 31, 74, 81, "insulin"
817, 3, 6, 22, 32, 42, 82, 92, "processing"
817, 3, 7, 23, 43, 54, 93, 104, "contributes"
817, 3, 8, 24, 55, 57, 105, 107, "to"
817, 3, 9, 25, 58, 61, 108, 111, "the"
817, 3, 10, 26, 62, 73, 112, 123, "enhancement"
817, 3, 11, 27, 74, 76, 124, 126, "of"
817, 3, 12, 28, 77, 78, 127, 128, "B"
817, 3, 13, 29, 79, 80, 129, 130, "-"
817, 3, 14, 30, 81, 85, 131, 135, "cell"
817, 3, 15, 31, 86, 94, 136, 144, "function"
817, 3, 16, 32, 95, 97, 145, 147, "by"
817, 3, 17, 33, 98, 101, 148, 151, "the"
817, 3, 18, 34, 102, 105, 152, 155, "DPP"
817, 3, 19, 35, 106, 107, 156, 157, "-"
817, 3, 20, 36, 108, 109, 158, 159, "4"
817, 3, 21, 37, 110, 119, 160, 169, "inhibitor"
817, 3, 22, 38, 120, 132, 170, 182, "vildagliptin"
817, 3, 23, 39, 133, 135, 183, 185, "in"
817, 3, 24, 40, 136, 144, 186, 194, "patients"
817, 3, 25, 41, 145, 149, 195, 199, "with"
817, 3, 26, 42, 150, 154, 200, 204, "type"
817, 3, 27, 43, 155, 156, 205, 206, "2"
817, 3, 28, 44, 157, 165, 207, 215, "diabetes"
817, 3, 29, 45, 166, 167, 216, 217, "."
817, 4, 1, 46, 0, 3, 218, 221, "Ahr"
817, 4, 2, 47, 4, 5, 222, 223, "é"
817, 4, 3, 48, 6, 7, 224, 225, "n"
817, 4, 4, 49, 8, 9, 226, 227, "B"
817, 4, 5, 50, 10, 11, 228, 229, "("
817, 4, 6, 51, 12, 13, 230, 231, "1"
817, 4, 7, 52, 14, 15, 232, 233, ")"
817, 4, 8, 53, 16, 17, 234, 235, ","
817, 4, 9, 54, 18, 24, 236, 242, "Pacini"
817, 4, 10, 55, 25, 26, 243, 244, "G"
817, 4, 11, 56, 27, 28, 245, 246, ","
817, 4, 12, 57, 29, 33, 247, 251, "Tura"
817, 4, 13, 58, 34, 35, 252, 253, "A"
817, 4, 14, 59, 36, 37, 254, 255, ","
817, 4, 15, 60, 38, 43, 256, 261, "Foley"
817, 4, 16, 61, 44, 46, 262, 264, "JE"
817, 4, 17, 62, 47, 48, 265, 266, ","
817, 4, 18, 63, 49, 58, 267, 276, "Schweizer"
817, 4, 19, 64, 59, 60, 277, 278, "A"
817, 4, 20, 65, 61, 62, 279, 280, "."
817, 5, 1, 66, 0, 6, 281, 287, "Author"
817, 5, 2, 67, 7, 18, 288, 299, "information"
817, 5, 3, 68, 19, 20, 300, 301, ":"
817, 5, 4, 69, 21, 22, 302, 303, "("
817, 5, 5, 70, 23, 24, 304, 305, "1"
817, 5, 6, 71, 25, 26, 306, 307, ")"
817, 5, 7, 72, 27, 37, 308, 318, "Department"
817, 5, 8, 73, 38, 40, 319, 321, "of"
817, 5, 9, 74, 41, 49, 322, 330, "Clinical"
817, 5, 10, 75, 50, 58, 331, 339, "Sciences"
817, 5, 11, 76, 59, 60, 340, 341, ","
817, 5, 12, 77, 61, 69, 342, 350, "Division"
817, 5, 13, 78, 70, 72, 351, 353, "of"
817, 5, 14, 79, 73, 81, 354, 362, "Medicine"
817, 5, 15, 80, 82, 83, 363, 364, ","
817, 5, 16, 81, 84, 88, 365, 369, "Lund"
817, 5, 17, 82, 89, 99, 370, 380, "University"
817, 5, 18, 83, 100, 101, 381, 382, ","
817, 5, 19, 84, 102, 106, 383, 387, "Lund"
817, 5, 20, 85, 107, 108, 388, 389, ","
817, 5, 21, 86, 109, 115, 390, 396, "Sweden"
817, 5, 22, 87, 116, 117, 397, 398, "."
817, 6, 1, 88, 0, 2, 399, 401, "Bo"
817, 6, 2, 89, 3, 4, 402, 403, "."
817, 6, 3, 90, 5, 10, 404, 409, "Ahren"
817, 6, 4, 91, 11, 12, 410, 411, "@"
817, 6, 5, 92, 13, 16, 412, 415, "med"
817, 6, 6, 93, 17, 18, 416, 417, "."
817, 6, 7, 94, 19, 21, 418, 420, "lu"
817, 6, 8, 95, 22, 23, 421, 422, "."
817, 6, 9, 96, 24, 26, 423, 425, "se"
817, 6, 10, 97, 27, 30, 426, 429, "The"
817, 6, 11, 98, 31, 34, 430, 433, "aim"
817, 6, 12, 99, 35, 37, 434, 436, "of"
817, 6, 13, 100, 38, 42, 437, 441, "this"
817, 6, 14, 101, 43, 48, 442, 447, "study"
817, 6, 15, 102, 49, 52, 448, 451, "was"
817, 6, 16, 103, 53, 55, 452, 454, "to"
817, 6, 17, 104, 56, 64, 455, 463, "evaluate"
817, 6, 18, 105, 65, 68, 464, 467, "the"
817, 6, 19, 106, 69, 81, 468, 480, "contribution"
817, 6, 20, 107, 82, 84, 481, 483, "of"
817, 6, 21, 108, 85, 92, 484, 491, "insulin"
817, 6, 22, 109, 93, 103, 492, 502, "processing"
817, 6, 23, 110, 104, 106, 503, 505, "to"
817, 6, 24, 111, 107, 110, 506, 509, "the"
817, 6, 25, 112, 111, 119, 510, 518, "improved"
817, 6, 26, 113, 120, 124, 519, 523, "meal"
817, 6, 27, 114, 125, 126, 524, 525, "-"
817, 6, 28, 115, 127, 134, 526, 533, "related"
817, 6, 29, 116, 135, 136, 534, 535, "B"
817, 6, 30, 117, 137, 138, 536, 537, "-"
817, 6, 31, 118, 139, 143, 538, 542, "cell"
817, 6, 32, 119, 144, 152, 543, 551, "function"
817, 6, 33, 120, 153, 163, 552, 562, "previously"
817, 6, 34, 121, 164, 169, 563, 568, "shown"
817, 6, 35, 122, 170, 174, 569, 573, "with"
817, 6, 36, 123, 175, 178, 574, 577, "the"
817, 6, 37, 124, 179, 182, 578, 581, "DPP"
817, 6, 38, 125, 183, 184, 582, 583, "-"
817, 6, 39, 126, 185, 186, 584, 585, "4"
817, 6, 40, 127, 187, 196, 586, 595, "inhibitor"
817, 6, 41, 128, 197, 209, 596, 608, "vildagliptin"
817, 6, 42, 129, 210, 211, 609, 610, "."
817, 7, 1, 130, 0, 5, 611, 616, "Fifty"
817, 7, 2, 131, 6, 7, 617, 618, "-"
817, 7, 3, 132, 8, 12, 619, 623, "five"
817, 7, 4, 133, 13, 21, 624, 632, "patients"
817, 7, 5, 134, 22, 26, 633, 637, "with"
817, 7, 6, 135, 27, 31, 638, 642, "type"
817, 7, 7, 136, 32, 33, 643, 644, "2"
817, 7, 8, 137, 34, 42, 645, 653, "diabetes"
817, 7, 9, 138, 43, 44, 654, 655, "("
