# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
303, 1, 1, 1, 0, 8, 0, 8, "Diabetes"
303, 1, 2, 2, 9, 10, 9, 10, "."
303, 2, 1, 3, 0, 4, 11, 15, "2013"
303, 2, 2, 4, 5, 8, 16, 19, "Apr"
303, 2, 3, 5, 9, 10, 20, 21, ";"
303, 2, 4, 6, 11, 13, 22, 24, "62"
303, 2, 5, 7, 14, 15, 25, 26, "("
303, 2, 6, 8, 16, 17, 27, 28, "4"
303, 2, 7, 9, 18, 19, 29, 30, ")"
303, 2, 8, 10, 20, 21, 31, 32, ":"
303, 2, 9, 11, 22, 26, 33, 37, "1094"
303, 2, 10, 12, 27, 28, 38, 39, "-"
303, 2, 11, 13, 29, 32, 40, 43, "101"
303, 2, 12, 14, 33, 34, 44, 45, "."
303, 2, 13, 15, 35, 38, 46, 49, "doi"
303, 2, 14, 16, 39, 40, 50, 51, ":"
303, 2, 15, 17, 41, 43, 52, 54, "10"
303, 2, 16, 18, 44, 45, 55, 56, "."
303, 2, 17, 19, 46, 50, 57, 61, "2337"
303, 2, 18, 20, 51, 52, 62, 63, "/"
303, 2, 19, 21, 53, 57, 64, 68, "db12"
303, 2, 20, 22, 58, 59, 69, 70, "-"
303, 2, 21, 23, 60, 64, 71, 75, "0923"
303, 2, 22, 24, 65, 66, 76, 77, "."
303, 3, 1, 25, 0, 4, 78, 82, "Epub"
303, 3, 2, 26, 5, 9, 83, 87, "2012"
303, 3, 3, 27, 10, 13, 88, 91, "Dec"
303, 3, 4, 28, 14, 16, 92, 94, "18"
303, 3, 5, 29, 17, 18, 95, 96, "."
303, 4, 1, 30, 0, 3, 97, 100, "The"
303, 4, 2, 31, 4, 10, 101, 107, "effect"
303, 4, 3, 32, 11, 13, 108, 110, "of"
303, 4, 4, 33, 14, 15, 111, 112, "a"
303, 4, 5, 34, 16, 20, 113, 117, "bile"
303, 4, 6, 35, 21, 25, 118, 122, "acid"
303, 4, 7, 36, 26, 37, 123, 134, "sequestrant"
303, 4, 8, 37, 38, 40, 135, 137, "on"
303, 4, 9, 38, 41, 48, 138, 145, "glucose"
303, 4, 10, 39, 49, 59, 146, 156, "metabolism"
303, 4, 11, 40, 60, 62, 157, 159, "in"
303, 4, 12, 41, 63, 71, 160, 168, "subjects"
303, 4, 13, 42, 72, 76, 169, 173, "with"
303, 4, 14, 43, 77, 81, 174, 178, "type"
303, 4, 15, 44, 82, 83, 179, 180, "2"
303, 4, 16, 45, 84, 92, 181, 189, "diabetes"
303, 4, 17, 46, 93, 94, 190, 191, "."
303, 5, 1, 47, 0, 8, 192, 200, "Smushkin"
303, 5, 2, 48, 9, 10, 201, 202, "G"
303, 5, 3, 49, 11, 12, 203, 204, "("
303, 5, 4, 50, 13, 14, 205, 206, "1"
303, 5, 5, 51, 15, 16, 207, 208, ")"
303, 5, 6, 52, 17, 18, 209, 210, ","
303, 5, 7, 53, 19, 31, 211, 223, "Sathananthan"
303, 5, 8, 54, 32, 33, 224, 225, "M"
303, 5, 9, 55, 34, 35, 226, 227, ","
303, 5, 10, 56, 36, 45, 228, 237, "Piccinini"
303, 5, 11, 57, 46, 47, 238, 239, "F"
303, 5, 12, 58, 48, 49, 240, 241, ","
303, 5, 13, 59, 50, 55, 242, 247, "Dalla"
