# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
430, 1, 1, 1, 0, 7, 0, 7, "Graefes"
430, 1, 2, 2, 8, 12, 8, 12, "Arch"
430, 1, 3, 3, 13, 17, 13, 17, "Clin"
430, 1, 4, 4, 18, 21, 18, 21, "Exp"
430, 1, 5, 5, 22, 32, 22, 32, "Ophthalmol"
430, 1, 6, 6, 33, 34, 33, 34, "."
430, 2, 1, 7, 0, 4, 35, 39, "2011"
430, 2, 2, 8, 5, 8, 40, 43, "Jul"
430, 2, 3, 9, 9, 10, 44, 45, ";"
430, 2, 4, 10, 11, 14, 46, 49, "249"
430, 2, 5, 11, 15, 16, 50, 51, "("
430, 2, 6, 12, 17, 18, 52, 53, "7"
430, 2, 7, 13, 19, 20, 54, 55, ")"
430, 2, 8, 14, 21, 22, 56, 57, ":"
430, 2, 9, 15, 23, 27, 58, 62, "1065"
430, 2, 10, 16, 28, 29, 63, 64, "-"
430, 2, 11, 17, 30, 32, 65, 67, "71"
430, 2, 12, 18, 33, 34, 68, 69, "."
430, 2, 13, 19, 35, 38, 70, 73, "doi"
430, 2, 14, 20, 39, 40, 74, 75, ":"
430, 2, 15, 21, 41, 43, 76, 78, "10"
430, 2, 16, 22, 44, 45, 79, 80, "."
430, 2, 17, 23, 46, 50, 81, 85, "1007"
430, 2, 18, 24, 51, 52, 86, 87, "/"
430, 2, 19, 25, 53, 59, 88, 94, "s00417"
430, 2, 20, 26, 60, 61, 95, 96, "-"
430, 2, 21, 27, 62, 65, 97, 100, "011"
430, 2, 22, 28, 66, 67, 101, 102, "-"
430, 2, 23, 29, 68, 72, 103, 107, "1650"
430, 2, 24, 30, 73, 74, 108, 109, "-"
430, 2, 25, 31, 75, 76, 110, 111, "8"
430, 2, 26, 32, 77, 78, 112, 113, "."
430, 3, 1, 33, 0, 4, 114, 118, "Epub"
430, 3, 2, 34, 5, 9, 119, 123, "2011"
430, 3, 3, 35, 10, 13, 124, 127, "Apr"
430, 3, 4, 36, 14, 16, 128, 130, "16"
430, 3, 5, 37, 17, 18, 131, 132, "."
430, 4, 1, 38, 0, 7, 133, 140, "Timolol"
430, 4, 2, 39, 8, 14, 141, 147, "versus"
430, 4, 3, 40, 15, 27, 148, 160, "brinzolamide"
430, 4, 4, 41, 28, 33, 161, 166, "added"
430, 4, 5, 42, 34, 36, 167, 169, "to"
430, 4, 6, 43, 37, 47, 170, 180, "travoprost"
430, 4, 7, 44, 48, 50, 181, 183, "in"
430, 4, 8, 45, 51, 59, 184, 192, "glaucoma"
430, 4, 9, 46, 60, 62, 193, 195, "or"
430, 4, 10, 47, 63, 69, 196, 202, "ocular"
430, 4, 11, 48, 70, 82, 203, 215, "hypertension"
430, 4, 12, 49, 83, 84, 216, 217, "."
430, 5, 1, 50, 0, 8, 218, 226, "Pfeiffer"
430, 5, 2, 51, 9, 10, 227, 228, "N"
430, 5, 3, 52, 11, 12, 229, 230, "("
430, 5, 4, 53, 13, 14, 231, 232, "1"
430, 5, 5, 54, 15, 16, 233, 234, ")"
430, 5, 6, 55, 17, 18, 235, 236, ";"
430, 5, 7, 56, 19, 23, 237, 241, "TATS"
430, 5, 8, 57, 24, 25, 242, 243, "("
430, 5, 9, 58, 26, 34, 244, 252, "Travatan"
430, 5, 10, 59, 35, 45, 253, 263, "Adjunctive"
430, 5, 11, 60, 46, 55, 264, 273, "Treatment"
430, 5, 12, 61, 56, 61, 274, 279, "Study"
430, 5, 13, 62, 62, 63, 280, 281, ")"
430, 5, 14, 63, 64, 69, 282, 287, "group"
430, 5, 15, 64, 70, 71, 288, 289, "."
430, 6, 1, 65, 0, 13, 290, 303, "Collaborators"
430, 6, 2, 66, 14, 15, 304, 305, ":"
430, 6, 3, 67, 16, 21, 306, 311, "Denis"
430, 6, 4, 68, 22, 23, 312, 313, "P"
430, 6, 5, 69, 24, 25, 314, 315, ","
430, 6, 6, 70, 26, 32, 316, 322, "Pierre"
430, 6, 7, 71, 33, 34, 323, 324, "-"
430, 6, 8, 72, 35, 37, 325, 327, "Lo"
430, 6, 9, 73, 38, 39, 328, 329, "ï"
430, 6, 10, 74, 40, 41, 330, 331, "c"
430, 6, 11, 75, 42, 43, 332, 333, "C"
430, 6, 12, 76, 44, 45, 334, 335, ","
430, 6, 13, 77, 46, 53, 336, 343, "Lachkar"
430, 6, 14, 78, 54, 55, 344, 345, "Y"
430, 6, 15, 79, 56, 57, 346, 347, ","
430, 6, 16, 80, 58, 63, 348, 353, "Doyle"
430, 6, 17, 81, 64, 65, 354, 355, "A"
430, 6, 18, 82, 66, 67, 356, 357, ","
430, 6, 19, 83, 68, 78, 358, 368, "Kinnebrock"
430, 6, 20, 84, 79, 80, 369, 370, "S"
430, 6, 21, 85, 81, 82, 371, 372, ","
430, 6, 22, 86, 83, 88, 373, 378, "Maser"
430, 6, 23, 87, 89, 90, 379, 380, "-"
430, 6, 24, 88, 91, 96, 381, 386, "Wahle"
430, 6, 25, 89, 97, 98, 387, 388, "M"
430, 6, 26, 90, 99, 100, 389, 390, ","
430, 6, 27, 91, 101, 106, 391, 396, "Lanzl"
430, 6, 28, 92, 107, 108, 397, 398, "I"
430, 6, 29, 93, 109, 110, 399, 400, ","
430, 6, 30, 94, 111, 118, 401, 408, "Pichler"
430, 6, 31, 95, 119, 120, 409, 410, "A"
430, 6, 32, 96, 121, 122, 411, 412, ","
430, 6, 33, 97, 123, 130, 413, 420, "Quentin"
430, 6, 34, 98, 131, 133, 421, 423, "KD"
430, 6, 35, 99, 134, 135, 424, 425, ","
430, 6, 36, 100, 136, 141, 426, 431, "Hache"
430, 6, 37, 101, 142, 143, 432, 433, "S"
430, 6, 38, 102, 144, 145, 434, 435, ","
430, 6, 39, 103, 146, 153, 436, 443, "Vorwerk"
430, 6, 40, 104, 154, 155, 444, 445, "C"
430, 6, 41, 105, 156, 157, 446, 447, ","
430, 6, 42, 106, 158, 162, 448, 452, "Pump"
430, 6, 43, 107, 163, 164, 453, 454, "-"
430, 6, 44, 108, 165, 172, 455, 462, "Schmidt"
430, 6, 45, 109, 173, 174, 463, 464, "C"
430, 6, 46, 110, 175, 176, 465, 466, ","
430, 6, 47, 111, 177, 185, 467, 475, "Strempel"
430, 6, 48, 112, 186, 187, 476, 477, "I"
430, 6, 49, 113, 188, 189, 478, 479, ","
430, 6, 50, 114, 190, 194, 480, 484, "Knop"
430, 6, 51, 115, 195, 196, 485, 486, "C"
430, 6, 52, 116, 197, 198, 487, 488, ","
430, 6, 53, 117, 199, 202, 489, 492, "Erb"
430, 6, 54, 118, 203, 204, 493, 494, "C"
430, 6, 55, 119, 205, 206, 495, 496, ","
430, 6, 56, 120, 207, 212, 497, 502, "Meyer"
430, 6, 57, 121, 213, 214, 503, 504, "M"
430, 6, 58, 122, 215, 216, 505, 506, ","
430, 6, 59, 123, 217, 224, 507, 514, "Bertoni"
430, 6, 60, 124, 225, 226, 515, 516, "G"
430, 6, 61, 125, 227, 228, 517, 518, ","
430, 6, 62, 126, 229, 236, 519, 526, "Mirella"
430, 6, 63, 127, 237, 238, 527, 528, "B"
430, 6, 64, 128, 239, 240, 529, 530, ","
430, 6, 65, 129, 241, 246, 531, 536, "David"
430, 6, 66, 130, 247, 248, 537, 538, "A"
430, 6, 67, 131, 249, 250, 539, 540, ","
430, 6, 68, 132, 251, 258, 541, 548, "Salerno"
430, 6, 69, 133, 259, 260, 549, 550, "D"
430, 6, 70, 134, 261, 262, 551, 552, ","
430, 6, 71, 135, 263, 269, 553, 559, "Meduri"
430, 6, 72, 136, 270, 272, 560, 562, "RA"
430, 6, 73, 137, 273, 274, 563, 564, ","
430, 6, 74, 138, 275, 283, 565, 573, "Scorolli"
430, 6, 75, 139, 284, 285, 574, 575, "L"
430, 6, 76, 140, 286, 287, 576, 577, ","
430, 6, 77, 141, 288, 297, 578, 587, "Scanlinci"
430, 6, 78, 142, 298, 300, 588, 590, "SZ"
430, 6, 79, 143, 301, 302, 591, 592, ","
430, 6, 80, 144, 303, 311, 593, 601, "Giardina"
430, 6, 81, 145, 312, 313, 602, 603, "D"
430, 6, 82, 146, 314, 315, 604, 605, ","
430, 6, 83, 147, 316, 321, 606, 611, "Galan"
430, 6, 84, 148, 322, 323, 612, 613, "A"
430, 6, 85, 149, 324, 325, 614, 615, ","
430, 6, 86, 150, 326, 330, 616, 620, "Garc"
430, 6, 87, 151, 331, 332, 621, 622, "í"
430, 6, 88, 152, 333, 334, 623, 624, "a"
430, 6, 89, 153, 335, 337, 625, 627, "AM"
430, 6, 90, 154, 338, 339, 628, 629, ","
430, 6, 91, 155, 340, 346, 630, 636, "Llopis"
430, 6, 92, 156, 347, 349, 637, 639, "MD"
430, 6, 93, 157, 350, 351, 640, 641, ","
430, 6, 94, 158, 352, 356, 642, 646, "Garc"
430, 6, 95, 159, 357, 358, 647, 648, "í"
430, 6, 96, 160, 359, 360, 649, 650, "a"
430, 6, 97, 161, 361, 362, 651, 652, "-"
430, 6, 98, 162, 363, 370, 653, 660, "Delpech"
430, 6, 99, 163, 371, 372, 661, 662, "S"
430, 6, 100, 164, 373, 374, 663, 664, ","
430, 6, 101, 165, 375, 379, 665, 669, "Garc"
430, 6, 102, 166, 380, 381, 670, 671, "í"
430, 6, 103, 167, 382, 383, 672, 673, "a"
430, 6, 104, 168, 384, 385, 674, 675, "-"
430, 6, 105, 169, 386, 390, 676, 680, "Pous"
430, 6, 106, 170, 391, 392, 681, 682, "M"
430, 6, 107, 171, 393, 394, 683, 684, ","
430, 6, 108, 172, 395, 403, 685, 693, "Honrubia"
430, 6, 109, 173, 404, 405, 694, 695, "F"
430, 6, 110, 174, 406, 407, 696, 697, ","
430, 6, 111, 175, 408, 413, 698, 703, "Pablo"
430, 6, 112, 176, 414, 415, 704, 705, "L"
430, 6, 113, 177, 416, 417, 706, 707, ","
430, 6, 114, 178, 418, 425, 708, 715, "Larrosa"
430, 6, 115, 179, 426, 428, 716, 718, "LM"
430, 6, 116, 180, 429, 430, 719, 720, ","
430, 6, 117, 181, 431, 435, 721, 725, "Polo"
430, 6, 118, 182, 436, 437, 726, 727, "V"
430, 6, 119, 183, 438, 439, 728, 729, ","
430, 6, 120, 184, 440, 446, 730, 736, "Tuesta"
430, 6, 121, 185, 447, 449, 737, 739, "SD"
