# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
517, 1, 1, 1, 0, 13, 0, 13, "Ophthalmology"
517, 1, 2, 2, 14, 15, 14, 15, "."
517, 2, 1, 3, 0, 4, 16, 20, "2007"
517, 2, 2, 4, 5, 8, 21, 24, "Apr"
517, 2, 3, 5, 9, 10, 25, 26, ";"
517, 2, 4, 6, 11, 14, 27, 30, "114"
517, 2, 5, 7, 15, 16, 31, 32, "("
517, 2, 6, 8, 17, 18, 33, 34, "4"
517, 2, 7, 9, 19, 20, 35, 36, ")"
517, 2, 8, 10, 21, 22, 37, 38, ":"
517, 2, 9, 11, 23, 26, 39, 42, "653"
517, 2, 10, 12, 27, 28, 43, 44, "-"
517, 2, 11, 13, 29, 30, 45, 46, "7"
517, 2, 12, 14, 31, 32, 47, 48, "."
517, 3, 1, 15, 0, 4, 49, 53, "Epub"
517, 3, 2, 16, 5, 9, 54, 58, "2006"
517, 3, 3, 17, 10, 13, 59, 62, "Dec"
517, 3, 4, 18, 14, 16, 63, 65, "29"
517, 3, 5, 19, 17, 18, 66, 67, "."
517, 4, 1, 20, 0, 8, 68, 76, "Efficacy"
517, 4, 2, 21, 9, 12, 77, 80, "and"
517, 4, 3, 22, 13, 19, 81, 87, "safety"
517, 4, 4, 23, 20, 22, 88, 90, "of"
517, 4, 5, 24, 23, 34, 91, 102, "latanoprost"
517, 4, 6, 25, 35, 41, 103, 109, "versus"
517, 4, 7, 26, 42, 52, 110, 120, "travoprost"
517, 4, 8, 27, 53, 55, 121, 123, "in"
517, 4, 9, 28, 56, 67, 124, 135, "exfoliative"
517, 4, 10, 29, 68, 76, 136, 144, "glaucoma"
517, 4, 11, 30, 77, 85, 145, 153, "patients"
517, 4, 12, 31, 86, 87, 154, 155, "."
517, 5, 1, 32, 0, 7, 156, 163, "Konstas"
517, 5, 2, 33, 8, 10, 164, 166, "AG"
517, 5, 3, 34, 11, 12, 167, 168, "("
517, 5, 4, 35, 13, 14, 169, 170, "1"
517, 5, 5, 36, 15, 16, 171, 172, ")"
517, 5, 6, 37, 17, 18, 173, 174, ","
517, 5, 7, 38, 19, 28, 175, 184, "Kozobolis"
517, 5, 8, 39, 29, 31, 185, 187, "VP"
517, 5, 9, 40, 32, 33, 188, 189, ","
517, 5, 10, 41, 34, 44, 190, 200, "Katsimpris"
517, 5, 11, 42, 45, 47, 201, 203, "IE"
517, 5, 12, 43, 48, 49, 204, 205, ","
517, 5, 13, 44, 50, 59, 206, 215, "Boboridis"
517, 5, 14, 45, 60, 61, 216, 217, "K"
517, 5, 15, 46, 62, 63, 218, 219, ","
517, 5, 16, 47, 64, 72, 220, 228, "Koukoula"
517, 5, 17, 48, 73, 74, 229, 230, "S"
517, 5, 18, 49, 75, 76, 231, 232, ","
517, 5, 19, 50, 77, 84, 233, 240, "Jenkins"
517, 5, 20, 51, 85, 87, 241, 243, "JN"
517, 5, 21, 52, 88, 89, 244, 245, ","
517, 5, 22, 53, 90, 97, 246, 253, "Stewart"
517, 5, 23, 54, 98, 100, 254, 256, "WC"
517, 5, 24, 55, 101, 102, 257, 258, "."
517, 6, 1, 56, 0, 6, 259, 265, "Author"
517, 6, 2, 57, 7, 18, 266, 277, "information"
517, 6, 3, 58, 19, 20, 278, 279, ":"
517, 6, 4, 59, 21, 22, 280, 281, "("
517, 6, 5, 60, 23, 24, 282, 283, "1"
517, 6, 6, 61, 25, 26, 284, 285, ")"
517, 6, 7, 62, 27, 35, 286, 294, "Glaucoma"
517, 6, 8, 63, 36, 40, 295, 299, "Unit"
517, 6, 9, 64, 41, 42, 300, 301, ","
517, 6, 10, 65, 43, 53, 302, 312, "Department"
517, 6, 11, 66, 54, 56, 313, 315, "of"
517, 6, 12, 67, 57, 70, 316, 329, "Ophthalmology"
517, 6, 13, 68, 71, 72, 330, 331, ","
517, 6, 14, 69, 73, 74, 332, 333, "A"
517, 6, 15, 70, 75, 85, 334, 344, "University"
517, 6, 16, 71, 86, 87, 345, 346, ","
517, 6, 17, 72, 88, 100, 347, 359, "Thessaloniki"
517, 6, 18, 73, 101, 102, 360, 361, ","
517, 6, 19, 74, 103, 109, 362, 368, "Greece"
517, 6, 20, 75, 110, 111, 369, 370, "."
517, 7, 1, 76, 0, 9, 371, 380, "OBJECTIVE"
517, 7, 2, 77, 10, 11, 381, 382, ":"
517, 7, 3, 78, 12, 14, 383, 385, "To"
517, 7, 4, 79, 15, 23, 386, 394, "evaluate"
517, 7, 5, 80, 24, 26, 395, 397, "24"
517, 7, 6, 81, 27, 28, 398, 399, "-"
517, 7, 7, 82, 29, 33, 400, 404, "hour"
517, 7, 8, 83, 34, 45, 405, 416, "intraocular"
517, 7, 9, 84, 46, 54, 417, 425, "pressure"
517, 7, 10, 85, 55, 56, 426, 427, "("
517, 7, 11, 86, 57, 60, 428, 431, "IOP"
517, 7, 12, 87, 61, 62, 432, 433, ")"
517, 7, 13, 88, 63, 71, 434, 442, "efficacy"
517, 7, 14, 89, 72, 74, 443, 445, "of"
517, 7, 15, 90, 75, 86, 446, 457, "latanoprost"
517, 7, 16, 91, 87, 93, 458, 464, "versus"
517, 7, 17, 92, 94, 104, 465, 475, "travoprost"
517, 7, 18, 93, 105, 106, 476, 477, ","
517, 7, 19, 94, 107, 111, 478, 482, "each"
517, 7, 20, 95, 112, 117, 483, 488, "given"
517, 7, 21, 96, 118, 123, 489, 494, "every"
517, 7, 22, 97, 124, 131, 495, 502, "evening"
517, 7, 23, 98, 132, 133, 503, 504, ","
