# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
309, 1, 1, 1, 0, 8, 0, 8, "Diabetes"
309, 1, 2, 2, 9, 13, 9, 13, "Obes"
309, 1, 3, 3, 14, 19, 14, 19, "Metab"
309, 1, 4, 4, 20, 21, 20, 21, "."
309, 2, 1, 5, 0, 4, 22, 26, "2013"
309, 2, 2, 6, 5, 8, 27, 30, "Mar"
309, 2, 3, 7, 9, 10, 31, 32, ";"
309, 2, 4, 8, 11, 13, 33, 35, "15"
309, 2, 5, 9, 14, 15, 36, 37, "("
309, 2, 6, 10, 16, 17, 38, 39, "3"
309, 2, 7, 11, 18, 19, 40, 41, ")"
309, 2, 8, 12, 20, 21, 42, 43, ":"
309, 2, 9, 13, 22, 25, 44, 47, "252"
309, 2, 10, 14, 26, 27, 48, 49, "-"
309, 2, 11, 15, 28, 29, 50, 51, "7"
309, 2, 12, 16, 30, 31, 52, 53, "."
309, 2, 13, 17, 32, 35, 54, 57, "doi"
309, 2, 14, 18, 36, 37, 58, 59, ":"
309, 2, 15, 19, 38, 40, 60, 62, "10"
309, 2, 16, 20, 41, 42, 63, 64, "."
309, 2, 17, 21, 43, 47, 65, 69, "1111"
309, 2, 18, 22, 48, 49, 70, 71, "/"
309, 2, 19, 23, 50, 53, 72, 75, "dom"
309, 2, 20, 24, 54, 55, 76, 77, "."
309, 2, 21, 25, 56, 61, 78, 83, "12020"
309, 2, 22, 26, 62, 63, 84, 85, "."
309, 3, 1, 27, 0, 4, 86, 90, "Epub"
309, 3, 2, 28, 5, 9, 91, 95, "2012"
309, 3, 3, 29, 10, 13, 96, 99, "Nov"
309, 3, 4, 30, 14, 15, 100, 101, "1"
309, 3, 5, 31, 16, 17, 102, 103, "."
309, 4, 1, 32, 0, 8, 104, 112, "Improved"
309, 4, 2, 33, 9, 18, 113, 122, "glycaemic"
309, 4, 3, 34, 19, 26, 123, 130, "control"
309, 4, 4, 35, 27, 31, 131, 135, "with"
309, 4, 5, 36, 32, 44, 136, 148, "vildagliptin"
309, 4, 6, 37, 45, 50, 149, 154, "added"
309, 4, 7, 38, 51, 53, 155, 157, "to"
309, 4, 8, 39, 54, 61, 158, 165, "insulin"
309, 4, 9, 40, 62, 63, 166, 167, ","
309, 4, 10, 41, 64, 68, 168, 172, "with"
309, 4, 11, 42, 69, 71, 173, 175, "or"
309, 4, 12, 43, 72, 79, 176, 183, "without"
309, 4, 13, 44, 80, 89, 184, 193, "metformin"
309, 4, 14, 45, 90, 91, 194, 195, ","
309, 4, 15, 46, 92, 94, 196, 198, "in"
309, 4, 16, 47, 95, 103, 199, 207, "patients"
309, 4, 17, 48, 104, 108, 208, 212, "with"
309, 4, 18, 49, 109, 113, 213, 217, "type"
309, 4, 19, 50, 114, 115, 218, 219, "2"
309, 4, 20, 51, 116, 124, 220, 228, "diabetes"
309, 4, 21, 52, 125, 133, 229, 237, "mellitus"
309, 4, 22, 53, 134, 135, 238, 239, "."
309, 5, 1, 54, 0, 6, 240, 246, "Kothny"
309, 5, 2, 55, 7, 8, 247, 248, "W"
309, 5, 3, 56, 9, 10, 249, 250, "("
309, 5, 4, 57, 11, 12, 251, 252, "1"
309, 5, 5, 58, 13, 14, 253, 254, ")"
309, 5, 6, 59, 15, 16, 255, 256, ","
309, 5, 7, 60, 17, 22, 257, 262, "Foley"
309, 5, 8, 61, 23, 24, 263, 264, "J"
309, 5, 9, 62, 25, 26, 265, 266, ","
309, 5, 10, 63, 27, 36, 267, 276, "Kozlovski"
309, 5, 11, 64, 37, 38, 277, 278, "P"
309, 5, 12, 65, 39, 40, 279, 280, ","
309, 5, 13, 66, 41, 45, 281, 285, "Shao"
309, 5, 14, 67, 46, 47, 286, 287, "Q"
309, 5, 15, 68, 48, 49, 288, 289, ","
309, 5, 16, 69, 50, 58, 290, 298, "Gallwitz"
309, 5, 17, 70, 59, 60, 299, 300, "B"
309, 5, 18, 71, 61, 62, 301, 302, ","
309, 5, 19, 72, 63, 74, 303, 314, "Lukashevich"
309, 5, 20, 73, 75, 76, 315, 316, "V"
